year,team,opponent,w,d,l,n
2008,Russian Premier League,German Bundesliga,3,0,1,4
2008,Russian Premier League,Italian Serie A,1,1,3,5
2008,Russian Premier League,Russian Premier League,165,150,165,484
2008,Russian Premier League,Spanish Primera División,1,0,2,3
2008,Scottish Championship,Danish SAS-Ligaen,0,0,2,2
2008,Scottish Championship,Scottish Championship,142,102,142,422
2008,Scottish Championship,Scottish League One,14,1,3,18
2008,Scottish Championship,Scottish League Two,11,1,1,14
2008,Scottish Championship,Scottish Premiership,2,3,13,19
2008,Scottish League One,Scottish Championship,3,1,14,18
2008,Scottish League One,Scottish League One,144,92,144,412
2008,Scottish League One,Scottish League Two,5,2,4,15
2008,Scottish League One,Scottish Premiership,0,2,8,12
2008,Scottish League Two,Scottish Championship,1,1,11,14
2008,Scottish League Two,Scottish League One,4,2,5,15
2008,Scottish League Two,Scottish League Two,151,80,151,426
2008,Scottish League Two,Scottish Premiership,0,0,4,5
2008,Scottish Premiership,Danish SAS-Ligaen,0,1,1,2
2008,Scottish Premiership,English Premier League,0,1,1,2
2008,Scottish Premiership,French Ligue 1,0,0,2,2
2008,Scottish Premiership,Scottish Championship,13,3,2,19
2008,Scottish Premiership,Scottish League One,8,2,0,12
2008,Scottish Premiership,Scottish League Two,4,0,0,5
2008,Scottish Premiership,Scottish Premiership,186,122,186,498
2008,Scottish Premiership,Spanish Primera División,1,0,1,2
2008,Scottish Premiership,Swedish Allsvenskanliga,0,0,2,2
2008,South African Premiership,South African Premiership,181,120,181,492
2008,Spanish Primera División,Austrian Bundesliga,2,0,0,2
2008,Spanish Primera División,Belgian Jupiler League,0,1,1,2
2008,Spanish Primera División,Danish SAS-Ligaen,1,2,2,5
2008,Spanish Primera División,Dutch Eredivisie,3,0,1,4
2008,Spanish Primera División,English Premier League,2,7,3,12
2008,Spanish Primera División,French Ligue 1,3,4,0,7
2008,Spanish Primera División,German Bundesliga,3,2,1,6
2008,Spanish Primera División,Greek Super League,1,1,0,2
2008,Spanish Primera División,Italian Serie A,0,0,3,3
2008,Spanish Primera División,Norwegian Tippeligaen,2,0,1,3
2008,Spanish Primera División,Portuguese Liga,4,2,0,6
2008,Spanish Primera División,Russian Premier League,2,0,1,3
2008,Spanish Primera División,Scottish Premiership,1,0,1,2
2008,Spanish Primera División,Spanish Primera División,321,184,321,826
2008,Spanish Primera División,Spanish Segunda Division,9,2,1,12
2008,Spanish Primera División,Swiss Super League,1,1,0,2
2008,Spanish Segunda Division,Spanish Primera División,1,2,9,12
2008,Spanish Segunda Division,Spanish Segunda Division,323,288,323,934
2008,Swedish Allsvenskanliga,Belgian Jupiler League,1,0,1,2
2008,Swedish Allsvenskanliga,Dutch Eredivisie,1,0,1,2
2008,Swedish Allsvenskanliga,Norwegian Tippeligaen,1,0,1,2
2008,Swedish Allsvenskanliga,Scottish Premiership,2,0,0,2
2008,Swedish Allsvenskanliga,Swedish Allsvenskanliga,96,64,96,262
2008,Swedish Allsvenskanliga,Swiss Super League,0,1,1,2
2008,Swiss Super League,Austrian Bundesliga,0,2,0,2
2008,Swiss Super League,Belgian Jupiler League,0,1,1,2
2008,Swiss Super League,Italian Serie A,0,0,2,2
2008,Swiss Super League,Portuguese Liga,1,1,2,4
2008,Swiss Super League,Spanish Primera División,0,1,1,2
2008,Swiss Super League,Swedish Allsvenskanliga,1,1,0,2
2008,Swiss Super League,Swiss Super League,134,90,134,374
2008,Swiss Super League,Turkish Super Lig,0,0,2,2
2008,Turkish Super Lig,English Premier League,0,1,1,2
2008,Turkish Super Lig,French Ligue 1,1,2,1,4
2008,Turkish Super Lig,German Bundesliga,1,1,1,3
2008,Turkish Super Lig,Greek Super League,1,0,0,1
2008,Turkish Super Lig,Portuguese Liga,1,0,4,5
2008,Turkish Super Lig,Swiss Super League,2,0,0,2
2008,Turkish Super Lig,Turkish Super Lig,183,114,183,506
2008,Welsh Premier League,Danish SAS-Ligaen,0,0,2,2
2008,Welsh Premier League,Welsh Premier League,247,118,247,612
2009,Ascenso MX,Ascenso MX,62,44,62,168
2009,Ascenso MX,Mexican Liga MX,3,5,9,17
2009,Australian A-League,Australian A-League,105,72,105,282
2009,Australian A-League,Japanese J League,0,1,1,2
2009,Austrian Bundesliga,Austrian Bundesliga,136,88,136,370
2009,Austrian Bundesliga,Belgian Jupiler League,0,1,1,2
2009,Austrian Bundesliga,English Premier League,1,0,1,2
2009,Austrian Bundesliga,German Bundesliga,1,1,2,4
2009,Austrian Bundesliga,Greek Super League,0,0,2,2
2009,Austrian Bundesliga,Italian Serie A,2,0,0,2
2009,Austrian Bundesliga,League of Ireland Premier Division,1,1,0,2
2009,Austrian Bundesliga,Portuguese Liga,0,1,1,2
2009,Austrian Bundesliga,Scottish Premiership,0,2,0,2
2009,Austrian Bundesliga,Spanish Primera División,2,0,2,4
2009,Austrian Bundesliga,Turkish Super Lig,1,1,0,2
2009,Belgian Jupiler League,Austrian Bundesliga,1,1,0,2
2009,Belgian Jupiler League,Belgian Jupiler League,197,130,197,578
2009,Belgian Jupiler League,Dutch Eredivisie,1,3,0,4
2009,Belgian Jupiler League,English Premier League,0,0,2,2
2009,Belgian Jupiler League,French Ligue 1,1,1,4,6
2009,Belgian Jupiler League,German Bundesliga,1,0,3,4
2009,Belgian Jupiler League,Greek Super League,3,0,1,4
2009,Belgian Jupiler League,Italian Serie A,0,0,2,2
2009,Belgian Jupiler League,Spanish Primera División,2,1,1,4
2009,Belgian Jupiler League,Turkish Super Lig,1,0,1,2
2009,Brasileirao B,Brasileirao B,311,160,311,782
2009,Brasileirao B,Futebol Brasileiro,5,9,26,40
2009,Danish SAS-Ligaen,Danish SAS-Ligaen,152,92,152,398
2009,Danish SAS-Ligaen,Dutch Eredivisie,0,1,1,2
2009,Danish SAS-Ligaen,French Ligue 1,0,0,2,2
2009,Danish SAS-Ligaen,German Bundesliga,2,0,2,4
2009,Danish SAS-Ligaen,Italian Serie A,0,1,1,2
2009,Danish SAS-Ligaen,Northern Irish Premiership,2,0,0,2
2009,Dutch Eeerste Divisie,Dutch Eeerste Divisie,2,0,2,4
2009,Dutch Eeerste Divisie,Dutch Eredivisie,15,11,53,79
2009,Dutch Eredivisie,Belgian Jupiler League,0,3,1,4
2009,Dutch Eredivisie,Danish SAS-Ligaen,1,1,0,2
2009,Dutch Eredivisie,Dutch Eeerste Divisie,53,11,15,79
2009,Dutch Eredivisie,Dutch Eredivisie,259,126,259,646
2009,Dutch Eredivisie,English Premier League,0,1,1,2
2009,Dutch Eredivisie,German Bundesliga,3,0,3,6
2009,Dutch Eredivisie,Greek Super League,0,3,1,4
2009,Dutch Eredivisie,Italian Serie A,0,1,1,2
2009,Dutch Eredivisie,Portuguese Liga,0,3,1,4
2009,Dutch Eredivisie,Spanish Primera División,0,0,2,2
2009,Dutch Eredivisie,Turkish Super Lig,1,0,1,2
2009,English League Championship,English League Championship,413,332,413,1198
2009,English League Championship,English League One,9,2,5,18
2009,English League Championship,English League Two,16,1,3,20
2009,English League Championship,English Premier League,5,5,23,33
2009,English League One,English League Championship,5,2,9,18
2009,English League One,English League One,427,318,427,1228
2009,English League One,English League Two,27,9,10,50
2009,English League One,English National League,6,2,2,10
2009,English League One,English Premier League,1,2,17,20
2009,English League Two,English League Championship,3,1,16,20
2009,English League Two,English League One,10,9,27,50
2009,English League Two,English League Two,430,290,430,1250
2009,English League Two,English National League,3,3,3,11
2009,English League Two,English Premier League,1,1,4,6
2009,English National League,English League One,2,2,6,10
2009,English National League,English League Two,3,3,3,11
2009,English National League,English National League,383,266,383,1120
2009,English National League,English Premier League,0,0,2,2
2009,English Premier League,Austrian Bundesliga,1,0,1,2
2009,English Premier League,Belgian Jupiler League,2,0,0,2
2009,English Premier League,Dutch Eredivisie,1,1,0,2
2009,English Premier League,English League Championship,23,5,5,33
2009,English Premier League,English League One,17,2,1,20
2009,English Premier League,English League Two,4,1,1,6
2009,English Premier League,English National League,2,0,0,2
2009,English Premier League,English Premier League,315,204,315,838
2009,English Premier League,French Ligue 1,1,1,2,4
2009,English Premier League,German Bundesliga,6,1,1,8
2009,English Premier League,Greek Super League,4,0,1,5
2009,English Premier League,Italian Serie A,5,1,6,12
2009,English Premier League,Mexican Liga MX,1,0,0,1
2009,English Premier League,Portuguese Liga,5,0,5,10
2009,English Premier League,Russian Premier League,2,1,1,4
2009,English Premier League,Scottish Premiership,3,0,0,3
2009,English Premier League,Spanish Primera División,2,2,3,7
2009,English Premier League,Swiss Super League,2,0,0,2
2009,English Premier League,Turkish Super Lig,1,0,1,2
2009,French Ligue 1,Belgian Jupiler League,4,1,1,6
2009,French Ligue 1,Danish SAS-Ligaen,2,0,0,2
2009,French Ligue 1,English Premier League,2,1,1,4
2009,French Ligue 1,French Ligue 1,307,196,307,816
2009,French Ligue 1,French Ligue 2,9,2,4,15
2009,French Ligue 1,German Bundesliga,2,0,2,4
2009,French Ligue 1,Greek Super League,2,0,0,2
2009,French Ligue 1,Italian Serie A,3,2,3,8
2009,French Ligue 1,Portuguese Liga,0,1,1,2
2009,French Ligue 1,Spanish Primera División,1,2,3,6
2009,French Ligue 1,Swiss Super League,2,0,0,2
2009,French Ligue 1,Turkish Super Lig,2,1,1,4
2009,French Ligue 2,French Ligue 1,4,2,9,15
2009,French Ligue 2,French Ligue 2,267,254,267,788
2009,French Ligue 2,German Bundesliga,0,0,2,2
2009,Fútbol Profesional Colombiano,Fútbol Profesional Colombiano,62,52,62,176
2009,Fútbol Profesional Colombiano,Futebol Brasileiro,0,1,1,2
2009,Fútbol Profesional Colombiano,Primera División de Paraguay,1,1,0,2
2009,Fútbol Profesional Colombiano,Primera División de Uruguay,0,2,2,4
2009,Futebol Brasileiro,Brasileirao B,26,9,5,40
2009,Futebol Brasileiro,Fútbol Profesional Colombiano,1,1,0,2
2009,Futebol Brasileiro,Futebol Brasileiro,312,234,312,858
2009,Futebol Brasileiro,Liga Profesional Boliviana,1,1,0,2
2009,Futebol Brasileiro,Mexican Liga MX,3,1,0,4
2009,Futebol Brasileiro,Primera División de Argentina,3,0,3,6
2009,Futebol Brasileiro,Primera División de Chile,4,4,4,12
2009,Futebol Brasileiro,Primera División de Paraguay,7,0,3,10
2009,Futebol Brasileiro,Primera División de Uruguay,5,2,1,8
2009,Futebol Brasileiro,Primera División de Venezuela,3,1,0,4
2009,German 2. Bundesliga,German 2. Bundesliga,238,144,238,620
2009,German 2. Bundesliga,German Bundesliga,5,2,13,20
2009,German Bundesliga,Austrian Bundesliga,2,1,1,4
2009,German Bundesliga,Belgian Jupiler League,3,0,1,4
2009,German Bundesliga,Danish SAS-Ligaen,2,0,2,4
2009,German Bundesliga,Dutch Eredivisie,3,0,3,6
2009,German Bundesliga,English Premier League,1,1,6,8
2009,German Bundesliga,French Ligue 1,2,0,2,4
2009,German Bundesliga,French Ligue 2,2,0,0,2
2009,German Bundesliga,German 2. Bundesliga,13,2,5,20
2009,German Bundesliga,German Bundesliga,227,172,227,626
2009,German Bundesliga,Italian Serie A,2,1,2,5
2009,German Bundesliga,Portuguese Liga,3,1,2,6
2009,German Bundesliga,Russian Premier League,2,1,1,4
2009,German Bundesliga,Scottish Premiership,2,2,0,4
2009,German Bundesliga,Spanish Primera División,3,5,2,10
2009,German Bundesliga,Turkish Super Lig,1,1,0,2
2009,Greek Super League,Austrian Bundesliga,2,0,0,2
2009,Greek Super League,Belgian Jupiler League,1,0,3,4
2009,Greek Super League,Dutch Eredivisie,1,3,0,4
2009,Greek Super League,English Premier League,1,0,4,5
2009,Greek Super League,French Ligue 1,0,0,2,2
2009,Greek Super League,Greek Super League,151,86,151,396
2009,Greek Super League,Italian Serie A,2,0,0,2
2009,Greek Super League,Portuguese Liga,1,0,1,2
2009,Greek Super League,Spanish Primera División,0,0,2,2
2009,Greek Super League,Turkish Super Lig,0,0,2,2
2009,Italian Serie A,Austrian Bundesliga,0,0,2,2
2009,Italian Serie A,Belgian Jupiler League,2,0,0,2
2009,Italian Serie A,Danish SAS-Ligaen,1,1,0,2
2009,Italian Serie A,Dutch Eredivisie,1,1,0,2
2009,Italian Serie A,English Premier League,6,1,5,12
2009,Italian Serie A,French Ligue 1,3,2,3,8
2009,Italian Serie A,German Bundesliga,2,1,2,5
2009,Italian Serie A,Greek Super League,0,0,2,2
2009,Italian Serie A,Italian Serie A,294,206,294,794
2009,Italian Serie A,Italian Serie B,11,2,1,17
2009,Italian Serie A,Mexican Liga MX,0,1,1,2
2009,Italian Serie A,Portuguese Liga,0,2,0,2
2009,Italian Serie A,Russian Premier League,3,1,0,4
2009,Italian Serie A,Spanish Primera División,3,3,5,11
2009,Italian Serie A,Swedish Allsvenskanliga,1,0,1,2
2009,Italian Serie A,Swiss Super League,1,1,2,4
2009,Italian Serie B,Italian Serie A,1,2,11,17
2009,Italian Serie B,Italian Serie B,334,278,334,950
2009,Japanese J League,Australian A-League,1,1,0,2
2009,Japanese J League,Japanese J League,230,160,230,620
2009,League of Ireland Premier Division,Austrian Bundesliga,0,1,1,2
2009,League of Ireland Premier Division,League of Ireland Premier Division,141,78,141,378
2009,League of Ireland Premier Division,Russian Premier League,1,0,1,2
2009,Liga Nacional de Guatemala,Liga Nacional de Guatemala,123,84,123,400
2009,Liga Nacional de Guatemala,Mexican Liga MX,1,1,2,4
2009,Liga Profesional Boliviana,Futebol Brasileiro,0,1,1,2
2009,Liga Profesional Boliviana,Liga Profesional Boliviana,182,128,182,496
2009,Liga Profesional Boliviana,Primera División de Argentina,0,1,3,4
2009,Liga Profesional Boliviana,Primera División de Paraguay,0,0,4,4
2009,Liga Profesional Boliviana,Primera División de Uruguay,0,0,2,2
2009,Major League Soccer,Major League Soccer,165,148,165,478
2009,Major League Soccer,Mexican Liga MX,3,5,9,17
2009,Major League Soccer,Primera División de El Salvador,0,2,0,2
2009,Mexican Liga MX,Ascenso MX,9,5,3,17
2009,Mexican Liga MX,English Premier League,0,0,1,1
2009,Mexican Liga MX,Futebol Brasileiro,0,1,3,4
2009,Mexican Liga MX,Italian Serie A,1,1,0,2
2009,Mexican Liga MX,Liga Nacional de Guatemala,2,1,1,4
2009,Mexican Liga MX,Major League Soccer,9,5,3,17
2009,Mexican Liga MX,Mexican Liga MX,239,202,239,680
2009,Mexican Liga MX,Primera División de Argentina,1,1,4,6
2009,Mexican Liga MX,Primera División de Chile,1,1,0,2
2009,Mexican Liga MX,Primera División de Paraguay,2,0,2,4
2009,Mexican Liga MX,Primera División de Uruguay,0,1,1,2
2009,Mexican Liga MX,Spanish Primera División,0,0,1,1
2009,Nacional B de Argentina,Nacional B de Argentina,204,136,204,544
2009,Nacional B de Argentina,Primera División de Argentina,2,1,1,4
2009,Northern Irish Premiership,Danish SAS-Ligaen,0,0,2,2
2009,Northern Irish Premiership,Northern Irish Premiership,170,96,170,576
2009,Portuguese Liga,Austrian Bundesliga,1,1,0,2
2009,Portuguese Liga,Dutch Eredivisie,1,3,0,4
2009,Portuguese Liga,English Premier League,5,0,5,10
2009,Portuguese Liga,French Ligue 1,1,1,0,2
2009,Portuguese Liga,German Bundesliga,2,1,3,6
2009,Portuguese Liga,Greek Super League,1,0,1,2
2009,Portuguese Liga,Italian Serie A,0,2,0,2
2009,Portuguese Liga,Portuguese Liga,150,120,150,420
2009,Portuguese Liga,Russian Premier League,1,1,0,2
2009,Portuguese Liga,Spanish Primera División,2,3,1,6
2009,Portuguese Liga,Swedish Allsvenskanliga,0,0,2,2
2009,Primera Division B de Argentina,Primera Division B de Argentina,216,256,216,688
2009,Primera Division B de Argentina,Primera Division C de Argentina,2,0,0,2
2009,Primera Division C de Argentina,Primera Division B de Argentina,0,0,2,2
2009,Primera Division C de Argentina,Primera Division C de Argentina,198,168,198,564
2009,Primera Division C de Argentina,Primera Division D de Argentina,1,0,1,2
2009,Primera Division D de Argentina,Primera Division C de Argentina,1,0,1,2
2009,Primera Division D de Argentina,Primera Division D de Argentina,96,80,96,272
2009,Primera División de Argentina,Futebol Brasileiro,3,0,3,6
2009,Primera División de Argentina,Liga Profesional Boliviana,3,1,0,4
2009,Primera División de Argentina,Mexican Liga MX,4,1,1,6
2009,Primera División de Argentina,Nacional B de Argentina,1,1,2,4
2009,Primera División de Argentina,Primera División de Argentina,285,202,285,772
2009,Primera División de Argentina,Primera División de Chile,3,2,1,6
2009,Primera División de Argentina,Primera División de Paraguay,0,1,1,2
2009,Primera División de Argentina,Primera División de Uruguay,1,1,2,4
2009,Primera División de Argentina,Primera División de Venezuela,2,0,0,2
2009,Primera División de Argentina,Spanish Primera División,0,0,1,1
2009,Primera División de Chile,Futebol Brasileiro,4,4,4,12
2009,Primera División de Chile,Mexican Liga MX,0,1,1,2
2009,Primera División de Chile,Primera División de Argentina,1,2,3,6
2009,Primera División de Chile,Primera División de Chile,251,170,251,672
2009,Primera División de Chile,Primera División de Venezuela,4,2,0,6
2009,Primera División de El Salvador,Major League Soccer,0,2,0,2
2009,Primera División de El Salvador,Primera División de El Salvador,99,96,99,314
2009,Primera División de Paraguay,Fútbol Profesional Colombiano,0,1,1,2
2009,Primera División de Paraguay,Futebol Brasileiro,3,0,7,10
2009,Primera División de Paraguay,Liga Profesional Boliviana,4,0,0,4
2009,Primera División de Paraguay,Mexican Liga MX,2,0,2,4
2009,Primera División de Paraguay,Primera División de Argentina,1,1,0,2
2009,Primera División de Paraguay,Primera División de Paraguay,201,126,201,528
2009,Primera División de Paraguay,Primera División de Uruguay,0,1,1,2
2009,Primera División de Paraguay,Primera División de Venezuela,1,0,1,2
2009,Primera División de Uruguay,Fútbol Profesional Colombiano,2,2,0,4
2009,Primera División de Uruguay,Futebol Brasileiro,1,2,5,8
2009,Primera División de Uruguay,Liga Profesional Boliviana,2,0,0,2
2009,Primera División de Uruguay,Mexican Liga MX,1,1,0,2
2009,Primera División de Uruguay,Primera División de Argentina,2,1,1,4
2009,Primera División de Uruguay,Primera División de Paraguay,1,1,0,2
2009,Primera División de Uruguay,Primera División de Uruguay,201,114,201,516
2009,Primera División de Venezuela,Futebol Brasileiro,0,1,3,4
2009,Primera División de Venezuela,Primera División de Argentina,0,0,2,2
2009,Primera División de Venezuela,Primera División de Chile,0,2,4,6
