team,n,rank,w,d,l,gf,ga,gd,pts
P'thinaikos,4359,3,1,1,4,5,11,-6,4
Panionios,4359,4,1,1,4,4,10,-6,4
AEK Athens,4360,1,4,2,0,7,1,6,14
PAOK Salonik,4360,2,3,2,1,11,5,6,11
P'thinaikos,4360,3,1,1,4,5,11,-6,4
Panionios,4360,4,1,1,4,4,10,-6,4
AEK Athens,4361,1,4,2,0,7,1,6,14
PAOK Salonik,4361,2,3,2,1,10,4,6,11
P'thinaikos,4361,3,1,1,4,4,10,-6,4
Panionios,4361,3,1,1,4,4,10,-6,4
AEK Athens,4362,1,4,2,0,7,1,6,14
PAOK Salonik,4362,2,3,2,1,11,4,7,11
Panionios,4362,3,1,1,4,4,10,-6,4
P'thinaikos,4362,4,1,1,4,4,11,-7,4
AEK Athens,4363,1,4,2,0,7,1,6,14
PAOK Salonik,4363,2,2,2,2,10,6,4,8
P'thinaikos,4363,3,2,1,3,6,10,-4,7
Panionios,4363,4,1,1,4,4,10,-6,4
AEK Athens,4364,1,4,2,0,7,1,6,14
PAOK Salonik,4364,2,2,3,1,9,4,5,9
P'thinaikos,4364,3,1,2,3,4,9,-5,5
Panionios,4364,4,1,1,4,4,10,-6,4
AEK Athens,4365,1,4,2,0,7,1,6,14
PAOK Salonik,4365,2,3,2,1,11,5,6,11
P'thinaikos,4365,3,1,1,4,5,11,-6,4
Panionios,4365,4,1,1,4,4,10,-6,4
AEK Athens,4366,1,4,2,0,7,1,6,14
PAOK Salonik,4366,2,3,2,1,10,4,6,11
P'thinaikos,4366,3,1,1,4,4,10,-6,4
Panionios,4366,3,1,1,4,4,10,-6,4
AEK Athens,4367,1,4,2,0,7,1,6,14
PAOK Salonik,4367,2,3,2,1,11,4,7,11
Panionios,4367,3,1,1,4,4,10,-6,4
P'thinaikos,4367,4,1,1,4,4,11,-7,4
AEK Athens,4368,1,4,2,0,7,1,6,14
PAOK Salonik,4368,2,2,3,1,9,4,5,9
P'thinaikos,4368,3,1,2,3,4,9,-5,5
Panionios,4368,4,1,1,4,4,10,-6,4
AEK Athens,4369,1,4,2,0,7,1,6,14
PAOK Salonik,4369,2,3,2,1,12,4,8,11
Panionios,4369,3,1,1,4,4,10,-6,4
P'thinaikos,4369,4,1,1,4,4,12,-8,4
AEK Athens,4370,1,4,2,0,7,1,6,14
PAOK Salonik,4370,2,3,2,1,12,5,7,11
Panionios,4370,3,1,1,4,4,10,-6,4
P'thinaikos,4370,4,1,1,4,5,12,-7,4
AEK Athens,4371,1,4,2,0,7,1,6,14
PAOK Salonik,4371,2,2,3,1,10,5,5,9
P'thinaikos,4371,3,1,2,3,5,10,-5,5
Panionios,4371,4,1,1,4,4,10,-6,4
AEK Athens,4372,1,4,2,0,7,1,6,14
PAOK Salonik,4372,2,2,2,2,10,6,4,8
P'thinaikos,4372,3,2,1,3,6,10,-4,7
Panionios,4372,4,1,1,4,4,10,-6,4
AEK Athens,4373,1,4,2,0,7,1,6,14
PAOK Salonik,4373,2,3,2,1,11,4,7,11
Panionios,4373,3,1,1,4,4,10,-6,4
P'thinaikos,4373,4,1,1,4,4,11,-7,4
AEK Athens,4374,1,4,2,0,7,1,6,14
PAOK Salonik,4374,2,2,2,2,10,7,3,8
P'thinaikos,4374,3,2,1,3,7,10,-3,7
Panionios,4374,4,1,1,4,4,10,-6,4
AEK Athens,4375,1,4,2,0,7,1,6,14
PAOK Salonik,4375,2,2,3,1,11,6,5,9
P'thinaikos,4375,3,1,2,3,6,11,-5,5
Panionios,4375,4,1,1,4,4,10,-6,4
AEK Athens,4376,1,4,2,0,7,1,6,14
PAOK Salonik,4376,2,2,3,1,11,6,5,9
P'thinaikos,4376,3,1,2,3,6,11,-5,5
Panionios,4376,4,1,1,4,4,10,-6,4
AEK Athens,4377,1,4,2,0,7,1,6,14
PAOK Salonik,4377,2,3,2,1,11,5,6,11
P'thinaikos,4377,3,1,1,4,5,11,-6,4
Panionios,4377,4,1,1,4,4,10,-6,4
AEK Athens,4378,1,4,2,0,7,1,6,14
PAOK Salonik,4378,2,3,2,1,11,4,7,11
Panionios,4378,3,1,1,4,4,10,-6,4
P'thinaikos,4378,4,1,1,4,4,11,-7,4
AEK Athens,4379,1,4,2,0,7,1,6,14
PAOK Salonik,4379,2,3,2,1,11,4,7,11
Panionios,4379,3,1,1,4,4,10,-6,4
P'thinaikos,4379,4,1,1,4,4,11,-7,4
AEK Athens,4380,1,4,2,0,7,1,6,14
PAOK Salonik,4380,2,3,2,1,10,4,6,11
P'thinaikos,4380,3,1,1,4,4,10,-6,4
Panionios,4380,3,1,1,4,4,10,-6,4
AEK Athens,4381,1,4,2,0,7,1,6,14
PAOK Salonik,4381,2,3,2,1,10,4,6,11
P'thinaikos,4381,3,1,1,4,4,10,-6,4
Panionios,4381,3,1,1,4,4,10,-6,4
AEK Athens,4382,1,4,2,0,7,1,6,14
PAOK Salonik,4382,2,2,2,2,9,5,4,8
P'thinaikos,4382,3,2,1,3,5,9,-4,7
Panionios,4382,4,1,1,4,4,10,-6,4
AEK Athens,4383,1,4,2,0,7,1,6,14
PAOK Salonik,4383,2,2,3,1,10,5,5,9
P'thinaikos,4383,3,1,2,3,5,10,-5,5
Panionios,4383,4,1,1,4,4,10,-6,4
AEK Athens,4384,1,4,2,0,7,1,6,14
PAOK Salonik,4384,2,3,2,1,11,5,6,11
P'thinaikos,4384,3,1,1,4,5,11,-6,4
Panionios,4384,4,1,1,4,4,10,-6,4
AEK Athens,4385,1,4,2,0,7,1,6,14
PAOK Salonik,4385,2,2,2,2,10,6,4,8
P'thinaikos,4385,3,2,1,3,6,10,-4,7
Panionios,4385,4,1,1,4,4,10,-6,4
AEK Athens,4386,1,4,2,0,7,1,6,14
PAOK Salonik,4386,2,2,2,2,12,8,4,8
P'thinaikos,4386,3,2,1,3,8,12,-4,7
Panionios,4386,4,1,1,4,4,10,-6,4
AEK Athens,4387,1,4,2,0,7,1,6,14
PAOK Salonik,4387,2,2,3,1,10,5,5,9
P'thinaikos,4387,3,1,2,3,5,10,-5,5
Panionios,4387,4,1,1,4,4,10,-6,4
AEK Athens,4388,1,4,2,0,7,1,6,14
PAOK Salonik,4388,2,3,2,1,10,4,6,11
P'thinaikos,4388,3,1,1,4,4,10,-6,4
Panionios,4388,3,1,1,4,4,10,-6,4
AEK Athens,4389,1,4,2,0,7,1,6,14
PAOK Salonik,4389,2,2,3,1,9,4,5,9
P'thinaikos,4389,3,1,2,3,4,9,-5,5
Panionios,4389,4,1,1,4,4,10,-6,4
AEK Athens,4390,1,4,2,0,7,1,6,14
PAOK Salonik,4390,2,2,2,2,10,7,3,8
P'thinaikos,4390,3,2,1,3,7,10,-3,7
Panionios,4390,4,1,1,4,4,10,-6,4
AEK Athens,4391,1,4,2,0,7,1,6,14
PAOK Salonik,4391,2,3,2,1,10,4,6,11
P'thinaikos,4391,3,1,1,4,4,10,-6,4
Panionios,4391,3,1,1,4,4,10,-6,4
AEK Athens,4392,1,4,2,0,7,1,6,14
PAOK Salonik,4392,2,3,2,1,12,5,7,11
Panionios,4392,3,1,1,4,4,10,-6,4
P'thinaikos,4392,4,1,1,4,5,12,-7,4
AEK Athens,4393,1,4,2,0,7,1,6,14
PAOK Salonik,4393,2,3,2,1,12,6,6,11
P'thinaikos,4393,3,1,1,4,6,12,-6,4
Panionios,4393,4,1,1,4,4,10,-6,4
AEK Athens,4394,1,4,2,0,7,1,6,14
PAOK Salonik,4394,2,2,2,2,10,6,4,8
P'thinaikos,4394,3,2,1,3,6,10,-4,7
Panionios,4394,4,1,1,4,4,10,-6,4
AEK Athens,4395,1,4,2,0,7,1,6,14
PAOK Salonik,4395,2,2,3,1,10,5,5,9
P'thinaikos,4395,3,1,2,3,5,10,-5,5
Panionios,4395,4,1,1,4,4,10,-6,4
AEK Athens,4396,1,4,2,0,7,1,6,14
PAOK Salonik,4396,2,2,2,2,10,7,3,8
P'thinaikos,4396,3,2,1,3,7,10,-3,7
Panionios,4396,4,1,1,4,4,10,-6,4
AEK Athens,4397,1,4,2,0,7,1,6,14
PAOK Salonik,4397,2,3,2,1,10,4,6,11
P'thinaikos,4397,3,1,1,4,4,10,-6,4
Panionios,4397,3,1,1,4,4,10,-6,4
AEK Athens,4398,1,4,2,0,7,1,6,14
PAOK Salonik,4398,2,2,3,1,9,4,5,9
P'thinaikos,4398,3,1,2,3,4,9,-5,5
Panionios,4398,4,1,1,4,4,10,-6,4
AEK Athens,4399,1,4,2,0,7,1,6,14
PAOK Salonik,4399,2,2,3,1,9,4,5,9
P'thinaikos,4399,3,1,2,3,4,9,-5,5
Panionios,4399,4,1,1,4,4,10,-6,4
AEK Athens,4400,1,4,2,0,7,1,6,14
PAOK Salonik,4400,2,3,2,1,10,4,6,11
P'thinaikos,4400,3,1,1,4,4,10,-6,4
Panionios,4400,3,1,1,4,4,10,-6,4
AEK Athens,4401,1,4,2,0,7,1,6,14
PAOK Salonik,4401,2,3,2,1,11,5,6,11
P'thinaikos,4401,3,1,1,4,5,11,-6,4
Panionios,4401,4,1,1,4,4,10,-6,4
AEK Athens,4402,1,4,2,0,7,1,6,14
PAOK Salonik,4402,2,3,2,1,10,4,6,11
P'thinaikos,4402,3,1,1,4,4,10,-6,4
Panionios,4402,3,1,1,4,4,10,-6,4
AEK Athens,4403,1,4,2,0,7,1,6,14
PAOK Salonik,4403,2,3,2,1,13,6,7,11
Panionios,4403,3,1,1,4,4,10,-6,4
P'thinaikos,4403,4,1,1,4,6,13,-7,4
AEK Athens,4404,1,4,2,0,7,1,6,14
PAOK Salonik,4404,2,2,2,2,10,6,4,8
P'thinaikos,4404,3,2,1,3,6,10,-4,7
Panionios,4404,4,1,1,4,4,10,-6,4
AEK Athens,4405,1,4,2,0,7,1,6,14
PAOK Salonik,4405,2,2,2,2,10,8,2,8
P'thinaikos,4405,3,2,1,3,8,10,-2,7
Panionios,4405,4,1,1,4,4,10,-6,4
AEK Athens,4406,1,4,2,0,7,1,6,14
PAOK Salonik,4406,2,2,2,2,11,9,2,8
P'thinaikos,4406,3,2,1,3,9,11,-2,7
Panionios,4406,4,1,1,4,4,10,-6,4
AEK Athens,4407,1,4,2,0,7,1,6,14
PAOK Salonik,4407,2,2,2,2,9,5,4,8
P'thinaikos,4407,3,2,1,3,5,9,-4,7
Panionios,4407,4,1,1,4,4,10,-6,4
AEK Athens,4408,1,4,2,0,7,1,6,14
PAOK Salonik,4408,2,3,2,1,14,4,10,11
Panionios,4408,3,1,1,4,4,10,-6,4
P'thinaikos,4408,4,1,1,4,4,14,-10,4
AEK Athens,4409,1,4,2,0,7,1,6,14
PAOK Salonik,4409,2,2,2,2,9,5,4,8
P'thinaikos,4409,3,2,1,3,5,9,-4,7
Panionios,4409,4,1,1,4,4,10,-6,4
AEK Athens,4410,1,4,2,0,7,1,6,14
PAOK Salonik,4410,2,2,3,1,10,5,5,9
P'thinaikos,4410,3,1,2,3,5,10,-5,5
Panionios,4410,4,1,1,4,4,10,-6,4
AEK Athens,4411,1,4,2,0,7,1,6,14
PAOK Salonik,4411,2,2,2,2,9,5,4,8
P'thinaikos,4411,3,2,1,3,5,9,-4,7
Panionios,4411,4,1,1,4,4,10,-6,4
AEK Athens,4412,1,4,2,0,7,1,6,14
PAOK Salonik,4412,2,2,3,1,10,5,5,9
P'thinaikos,4412,3,1,2,3,5,10,-5,5
Panionios,4412,4,1,1,4,4,10,-6,4
AEK Athens,4413,1,4,2,0,7,1,6,14
PAOK Salonik,4413,2,2,3,1,10,5,5,9
P'thinaikos,4413,3,1,2,3,5,10,-5,5
Panionios,4413,4,1,1,4,4,10,-6,4
AEK Athens,4414,1,4,2,0,7,1,6,14
PAOK Salonik,4414,2,3,2,1,11,5,6,11
P'thinaikos,4414,3,1,1,4,5,11,-6,4
Panionios,4414,4,1,1,4,4,10,-6,4
AEK Athens,4415,1,4,2,0,7,1,6,14
PAOK Salonik,4415,2,2,3,1,9,4,5,9
P'thinaikos,4415,3,1,2,3,4,9,-5,5
Panionios,4415,4,1,1,4,4,10,-6,4
AEK Athens,4416,1,4,2,0,7,1,6,14
PAOK Salonik,4416,2,2,3,1,10,5,5,9
P'thinaikos,4416,3,1,2,3,5,10,-5,5
Panionios,4416,4,1,1,4,4,10,-6,4
AEK Athens,4417,1,4,2,0,7,1,6,14
PAOK Salonik,4417,2,2,3,1,9,4,5,9
P'thinaikos,4417,3,1,2,3,4,9,-5,5
Panionios,4417,4,1,1,4,4,10,-6,4
AEK Athens,4418,1,4,2,0,7,1,6,14
PAOK Salonik,4418,2,3,2,1,10,4,6,11
P'thinaikos,4418,3,1,1,4,4,10,-6,4
Panionios,4418,3,1,1,4,4,10,-6,4
AEK Athens,4419,1,4,2,0,7,1,6,14
PAOK Salonik,4419,2,2,3,1,9,4,5,9
P'thinaikos,4419,3,1,2,3,4,9,-5,5
Panionios,4419,4,1,1,4,4,10,-6,4
AEK Athens,4420,1,4,2,0,7,1,6,14
PAOK Salonik,4420,2,2,2,2,10,11,-1,8
P'thinaikos,4420,3,2,1,3,11,10,1,7
Panionios,4420,4,1,1,4,4,10,-6,4
AEK Athens,4421,1,4,2,0,7,1,6,14
PAOK Salonik,4421,2,2,2,2,9,6,3,8
P'thinaikos,4421,3,2,1,3,6,9,-3,7
Panionios,4421,4,1,1,4,4,10,-6,4
AEK Athens,4422,1,4,2,0,7,1,6,14
PAOK Salonik,4422,2,2,2,2,9,5,4,8
P'thinaikos,4422,3,2,1,3,5,9,-4,7
Panionios,4422,4,1,1,4,4,10,-6,4
AEK Athens,4423,1,4,2,0,7,1,6,14
PAOK Salonik,4423,2,2,3,1,9,4,5,9
P'thinaikos,4423,3,1,2,3,4,9,-5,5
Panionios,4423,4,1,1,4,4,10,-6,4
AEK Athens,4424,1,4,2,0,7,1,6,14
PAOK Salonik,4424,2,2,2,2,9,5,4,8
P'thinaikos,4424,3,2,1,3,5,9,-4,7
Panionios,4424,4,1,1,4,4,10,-6,4
AEK Athens,4425,1,4,2,0,7,1,6,14
PAOK Salonik,4425,2,2,2,2,10,6,4,8
P'thinaikos,4425,3,2,1,3,6,10,-4,7
Panionios,4425,4,1,1,4,4,10,-6,4
AEK Athens,4426,1,4,2,0,7,1,6,14
PAOK Salonik,4426,2,3,2,1,10,4,6,11
P'thinaikos,4426,3,1,1,4,4,10,-6,4
Panionios,4426,3,1,1,4,4,10,-6,4
AEK Athens,4427,1,4,2,0,7,1,6,14
PAOK Salonik,4427,2,3,2,1,10,4,6,11
P'thinaikos,4427,3,1,1,4,4,10,-6,4
Panionios,4427,3,1,1,4,4,10,-6,4
AEK Athens,4428,1,4,2,0,7,1,6,14
PAOK Salonik,4428,2,2,2,2,9,5,4,8
P'thinaikos,4428,3,2,1,3,5,9,-4,7
Panionios,4428,4,1,1,4,4,10,-6,4
AEK Athens,4429,1,4,2,0,7,1,6,14
PAOK Salonik,4429,2,3,2,1,11,5,6,11
P'thinaikos,4429,3,1,1,4,5,11,-6,4
Panionios,4429,4,1,1,4,4,10,-6,4
AEK Athens,4430,1,4,2,0,7,1,6,14
PAOK Salonik,4430,2,3,2,1,10,4,6,11
P'thinaikos,4430,3,1,1,4,4,10,-6,4
Panionios,4430,3,1,1,4,4,10,-6,4
AEK Athens,4431,1,4,2,0,7,1,6,14
PAOK Salonik,4431,2,3,2,1,13,5,8,11
Panionios,4431,3,1,1,4,4,10,-6,4
P'thinaikos,4431,4,1,1,4,5,13,-8,4
AEK Athens,4432,1,4,2,0,7,1,6,14
PAOK Salonik,4432,2,3,2,1,12,4,8,11
Panionios,4432,3,1,1,4,4,10,-6,4
P'thinaikos,4432,4,1,1,4,4,12,-8,4
AEK Athens,4433,1,4,2,0,7,1,6,14
PAOK Salonik,4433,2,3,2,1,12,4,8,11
Panionios,4433,3,1,1,4,4,10,-6,4
P'thinaikos,4433,4,1,1,4,4,12,-8,4
AEK Athens,4434,1,4,2,0,7,1,6,14
PAOK Salonik,4434,2,2,2,2,9,5,4,8
P'thinaikos,4434,3,2,1,3,5,9,-4,7
Panionios,4434,4,1,1,4,4,10,-6,4
AEK Athens,4435,1,4,2,0,7,1,6,14
PAOK Salonik,4435,2,3,2,1,10,4,6,11
P'thinaikos,4435,3,1,1,4,4,10,-6,4
Panionios,4435,3,1,1,4,4,10,-6,4
AEK Athens,4436,1,4,2,0,7,1,6,14
PAOK Salonik,4436,2,2,2,2,10,6,4,8
P'thinaikos,4436,3,2,1,3,6,10,-4,7
Panionios,4436,4,1,1,4,4,10,-6,4
AEK Athens,4437,1,4,2,0,7,1,6,14
PAOK Salonik,4437,2,3,2,1,13,5,8,11
Panionios,4437,3,1,1,4,4,10,-6,4
P'thinaikos,4437,4,1,1,4,5,13,-8,4
AEK Athens,4438,1,4,2,0,7,1,6,14
PAOK Salonik,4438,2,2,3,1,10,5,5,9
P'thinaikos,4438,3,1,2,3,5,10,-5,5
Panionios,4438,4,1,1,4,4,10,-6,4
AEK Athens,4439,1,4,2,0,7,1,6,14
PAOK Salonik,4439,2,2,2,2,9,6,3,8
P'thinaikos,4439,3,2,1,3,6,9,-3,7
Panionios,4439,4,1,1,4,4,10,-6,4
AEK Athens,4440,1,4,2,0,7,1,6,14
PAOK Salonik,4440,2,2,2,2,10,6,4,8
P'thinaikos,4440,3,2,1,3,6,10,-4,7
Panionios,4440,4,1,1,4,4,10,-6,4
AEK Athens,4441,1,4,2,0,7,1,6,14
PAOK Salonik,4441,2,2,2,2,11,7,4,8
P'thinaikos,4441,3,2,1,3,7,11,-4,7
Panionios,4441,4,1,1,4,4,10,-6,4
AEK Athens,4442,1,4,2,0,7,1,6,14
PAOK Salonik,4442,2,2,2,2,9,5,4,8
P'thinaikos,4442,3,2,1,3,5,9,-4,7
Panionios,4442,4,1,1,4,4,10,-6,4
AEK Athens,4443,1,4,2,0,7,1,6,14
PAOK Salonik,4443,2,2,2,2,10,7,3,8
P'thinaikos,4443,3,2,1,3,7,10,-3,7
Panionios,4443,4,1,1,4,4,10,-6,4
AEK Athens,4444,1,4,2,0,7,1,6,14
PAOK Salonik,4444,2,2,2,2,11,9,2,8
P'thinaikos,4444,3,2,1,3,9,11,-2,7
Panionios,4444,4,1,1,4,4,10,-6,4
AEK Athens,4445,1,4,2,0,7,1,6,14
PAOK Salonik,4445,2,2,2,2,9,5,4,8
P'thinaikos,4445,3,2,1,3,5,9,-4,7
Panionios,4445,4,1,1,4,4,10,-6,4
AEK Athens,4446,1,4,2,0,7,1,6,14
PAOK Salonik,4446,2,2,2,2,9,5,4,8
P'thinaikos,4446,3,2,1,3,5,9,-4,7
Panionios,4446,4,1,1,4,4,10,-6,4
AEK Athens,4447,1,4,2,0,7,1,6,14
PAOK Salonik,4447,2,3,2,1,11,4,7,11
Panionios,4447,3,1,1,4,4,10,-6,4
P'thinaikos,4447,4,1,1,4,4,11,-7,4
AEK Athens,4448,1,4,2,0,7,1,6,14
PAOK Salonik,4448,2,2,3,1,11,6,5,9
P'thinaikos,4448,3,1,2,3,6,11,-5,5
Panionios,4448,4,1,1,4,4,10,-6,4
AEK Athens,4449,1,4,2,0,7,1,6,14
PAOK Salonik,4449,2,3,2,1,11,5,6,11
P'thinaikos,4449,3,1,1,4,5,11,-6,4
Panionios,4449,4,1,1,4,4,10,-6,4
AEK Athens,4450,1,4,2,0,7,1,6,14
PAOK Salonik,4450,2,3,2,1,12,4,8,11
Panionios,4450,3,1,1,4,4,10,-6,4
P'thinaikos,4450,4,1,1,4,4,12,-8,4
AEK Athens,4451,1,4,2,0,7,1,6,14
PAOK Salonik,4451,2,3,2,1,11,5,6,11
P'thinaikos,4451,3,1,1,4,5,11,-6,4
Panionios,4451,4,1,1,4,4,10,-6,4
AEK Athens,4452,1,4,2,0,7,1,6,14
PAOK Salonik,4452,2,2,2,2,9,9,0,8
P'thinaikos,4452,3,2,1,3,9,9,0,7
Panionios,4452,4,1,1,4,4,10,-6,4
AEK Athens,4453,1,4,2,0,7,1,6,14
PAOK Salonik,4453,2,3,2,1,10,4,6,11
P'thinaikos,4453,3,1,1,4,4,10,-6,4
Panionios,4453,3,1,1,4,4,10,-6,4
AEK Athens,4454,1,4,2,0,7,1,6,14
PAOK Salonik,4454,2,3,2,1,10,4,6,11
P'thinaikos,4454,3,1,1,4,4,10,-6,4
Panionios,4454,3,1,1,4,4,10,-6,4
AEK Athens,4455,1,4,2,0,7,1,6,14
PAOK Salonik,4455,2,3,2,1,10,4,6,11
P'thinaikos,4455,3,1,1,4,4,10,-6,4
Panionios,4455,3,1,1,4,4,10,-6,4
AEK Athens,4456,1,4,2,0,7,1,6,14
PAOK Salonik,4456,2,2,2,2,10,6,4,8
P'thinaikos,4456,3,2,1,3,6,10,-4,7
Panionios,4456,4,1,1,4,4,10,-6,4
AEK Athens,4457,1,4,2,0,7,1,6,14
PAOK Salonik,4457,2,3,2,1,12,6,6,11
P'thinaikos,4457,3,1,1,4,6,12,-6,4
Panionios,4457,4,1,1,4,4,10,-6,4
AEK Athens,4458,1,4,2,0,7,1,6,14
PAOK Salonik,4458,2,2,3,1,10,5,5,9
P'thinaikos,4458,3,1,2,3,5,10,-5,5
Panionios,4458,4,1,1,4,4,10,-6,4
AEK Athens,4459,1,4,2,0,7,1,6,14
PAOK Salonik,4459,2,2,2,2,9,6,3,8
P'thinaikos,4459,3,2,1,3,6,9,-3,7
Panionios,4459,4,1,1,4,4,10,-6,4
AEK Athens,4460,1,4,2,0,7,1,6,14
PAOK Salonik,4460,2,2,2,2,10,6,4,8
P'thinaikos,4460,3,2,1,3,6,10,-4,7
Panionios,4460,4,1,1,4,4,10,-6,4
AEK Athens,4461,1,4,2,0,7,1,6,14
PAOK Salonik,4461,2,2,3,1,10,5,5,9
P'thinaikos,4461,3,1,2,3,5,10,-5,5
Panionios,4461,4,1,1,4,4,10,-6,4
AEK Athens,4462,1,4,2,0,7,1,6,14
PAOK Salonik,4462,2,2,3,1,10,5,5,9
P'thinaikos,4462,3,1,2,3,5,10,-5,5
Panionios,4462,4,1,1,4,4,10,-6,4
AEK Athens,4463,1,4,2,0,7,1,6,14
PAOK Salonik,4463,2,2,2,2,9,8,1,8
P'thinaikos,4463,3,2,1,3,8,9,-1,7
Panionios,4463,4,1,1,4,4,10,-6,4
AEK Athens,4464,1,4,2,0,7,1,6,14
PAOK Salonik,4464,2,2,2,2,9,5,4,8
P'thinaikos,4464,3,2,1,3,5,9,-4,7
Panionios,4464,4,1,1,4,4,10,-6,4
AEK Athens,4465,1,4,2,0,7,1,6,14
PAOK Salonik,4465,2,3,2,1,11,5,6,11
P'thinaikos,4465,3,1,1,4,5,11,-6,4
Panionios,4465,4,1,1,4,4,10,-6,4
AEK Athens,4466,1,4,2,0,7,1,6,14
PAOK Salonik,4466,2,2,2,2,10,6,4,8
P'thinaikos,4466,3,2,1,3,6,10,-4,7
Panionios,4466,4,1,1,4,4,10,-6,4
AEK Athens,4467,1,4,2,0,7,1,6,14
PAOK Salonik,4467,2,2,2,2,9,5,4,8
P'thinaikos,4467,3,2,1,3,5,9,-4,7
Panionios,4467,4,1,1,4,4,10,-6,4
AEK Athens,4468,1,4,2,0,7,1,6,14
PAOK Salonik,4468,2,3,2,1,11,5,6,11
P'thinaikos,4468,3,1,1,4,5,11,-6,4
Panionios,4468,4,1,1,4,4,10,-6,4
AEK Athens,4469,1,4,2,0,7,1,6,14
PAOK Salonik,4469,2,2,2,2,9,5,4,8
P'thinaikos,4469,3,2,1,3,5,9,-4,7
Panionios,4469,4,1,1,4,4,10,-6,4
AEK Athens,4470,1,4,2,0,7,1,6,14
PAOK Salonik,4470,2,2,3,1,10,5,5,9
P'thinaikos,4470,3,1,2,3,5,10,-5,5
Panionios,4470,4,1,1,4,4,10,-6,4
AEK Athens,4471,1,4,2,0,7,1,6,14
PAOK Salonik,4471,2,3,2,1,10,4,6,11
P'thinaikos,4471,3,1,1,4,4,10,-6,4
Panionios,4471,3,1,1,4,4,10,-6,4
AEK Athens,4472,1,4,2,0,7,1,6,14
PAOK Salonik,4472,2,2,3,1,9,4,5,9
P'thinaikos,4472,3,1,2,3,4,9,-5,5
Panionios,4472,4,1,1,4,4,10,-6,4
AEK Athens,4473,1,4,2,0,7,1,6,14
PAOK Salonik,4473,2,3,2,1,12,4,8,11
Panionios,4473,3,1,1,4,4,10,-6,4
P'thinaikos,4473,4,1,1,4,4,12,-8,4
AEK Athens,4474,1,4,2,0,7,1,6,14
PAOK Salonik,4474,2,2,3,1,10,5,5,9
P'thinaikos,4474,3,1,2,3,5,10,-5,5
Panionios,4474,4,1,1,4,4,10,-6,4
AEK Athens,4475,1,4,2,0,7,1,6,14
PAOK Salonik,4475,2,3,2,1,10,4,6,11
P'thinaikos,4475,3,1,1,4,4,10,-6,4
Panionios,4475,3,1,1,4,4,10,-6,4
AEK Athens,4476,1,4,2,0,7,1,6,14
PAOK Salonik,4476,2,2,2,2,9,6,3,8
P'thinaikos,4476,3,2,1,3,6,9,-3,7
Panionios,4476,4,1,1,4,4,10,-6,4
AEK Athens,4477,1,4,2,0,7,1,6,14
PAOK Salonik,4477,2,3,2,1,12,5,7,11
Panionios,4477,3,1,1,4,4,10,-6,4
P'thinaikos,4477,4,1,1,4,5,12,-7,4
AEK Athens,4478,1,4,2,0,7,1,6,14
PAOK Salonik,4478,2,3,2,1,10,4,6,11
P'thinaikos,4478,3,1,1,4,4,10,-6,4
Panionios,4478,3,1,1,4,4,10,-6,4
AEK Athens,4479,1,4,2,0,7,1,6,14
PAOK Salonik,4479,2,3,2,1,10,4,6,11
P'thinaikos,4479,3,1,1,4,4,10,-6,4
Panionios,4479,3,1,1,4,4,10,-6,4
AEK Athens,4480,1,4,2,0,7,1,6,14
PAOK Salonik,4480,2,3,2,1,12,4,8,11
Panionios,4480,3,1,1,4,4,10,-6,4
P'thinaikos,4480,4,1,1,4,4,12,-8,4
AEK Athens,4481,1,4,2,0,7,1,6,14
PAOK Salonik,4481,2,2,2,2,10,6,4,8
P'thinaikos,4481,3,2,1,3,6,10,-4,7
Panionios,4481,4,1,1,4,4,10,-6,4
AEK Athens,4482,1,4,2,0,7,1,6,14
PAOK Salonik,4482,2,2,2,2,9,7,2,8
P'thinaikos,4482,3,2,1,3,7,9,-2,7
Panionios,4482,4,1,1,4,4,10,-6,4
AEK Athens,4483,1,4,2,0,7,1,6,14
PAOK Salonik,4483,2,2,3,1,9,4,5,9
P'thinaikos,4483,3,1,2,3,4,9,-5,5
Panionios,4483,4,1,1,4,4,10,-6,4
AEK Athens,4484,1,4,2,0,7,1,6,14
PAOK Salonik,4484,2,3,2,1,11,4,7,11
Panionios,4484,3,1,1,4,4,10,-6,4
P'thinaikos,4484,4,1,1,4,4,11,-7,4
AEK Athens,4485,1,4,2,0,7,1,6,14
PAOK Salonik,4485,2,2,3,1,11,6,5,9
P'thinaikos,4485,3,1,2,3,6,11,-5,5
Panionios,4485,4,1,1,4,4,10,-6,4
AEK Athens,4486,1,4,2,0,7,1,6,14
PAOK Salonik,4486,2,3,2,1,11,4,7,11
Panionios,4486,3,1,1,4,4,10,-6,4
P'thinaikos,4486,4,1,1,4,4,11,-7,4
AEK Athens,4487,1,4,2,0,7,1,6,14
PAOK Salonik,4487,2,3,2,1,11,4,7,11
Panionios,4487,3,1,1,4,4,10,-6,4
P'thinaikos,4487,4,1,1,4,4,11,-7,4
AEK Athens,4488,1,4,2,0,7,1,6,14
PAOK Salonik,4488,2,3,2,1,11,5,6,11
P'thinaikos,4488,3,1,1,4,5,11,-6,4
Panionios,4488,4,1,1,4,4,10,-6,4
AEK Athens,4489,1,4,2,0,7,1,6,14
PAOK Salonik,4489,2,2,3,1,9,4,5,9
P'thinaikos,4489,3,1,2,3,4,9,-5,5
Panionios,4489,4,1,1,4,4,10,-6,4
