team,n,rank,w,d,l,gf,ga,gd,pts
Queen's Park,9859,9,7,10,19,41,73,-32,31
Albion,9859,10,8,6,22,58,80,-22,30
Raith,9860,1,23,8,5,72,32,40,77
Ayr,9860,2,24,4,8,98,43,55,76
Arbroath,9860,3,18,8,10,75,49,26,62
Alloa,9860,4,17,8,11,56,47,9,59
Stranraer,9860,5,16,5,15,58,66,-8,53
Airdrieon,9860,6,10,12,14,46,59,-13,42
East Fife,9860,7,13,3,20,49,67,-18,42
Forfar,9860,8,10,6,20,39,65,-26,36
Albion,9860,9,8,6,22,58,86,-28,30
Queen's Park,9860,10,6,10,20,40,77,-37,28
Ayr,9861,1,24,4,8,96,42,54,76
Raith,9861,2,22,9,5,70,34,36,75
Alloa,9861,3,17,9,10,58,45,13,60
Arbroath,9861,4,17,8,11,70,51,19,59
Stranraer,9861,5,15,6,15,56,65,-9,51
Airdrieon,9861,6,11,11,14,47,59,-12,44
East Fife,9861,7,13,4,19,48,65,-17,43
Forfar,9861,8,10,5,21,39,66,-27,35
Queen's Park,9861,9,7,10,19,42,72,-30,31
Albion,9861,10,8,6,22,57,84,-27,30
Raith,9862,1,23,8,5,71,33,38,77
Ayr,9862,2,23,4,9,91,44,47,73
Arbroath,9862,3,18,8,10,74,49,25,62
Alloa,9862,4,17,8,11,57,46,11,59
Stranraer,9862,5,16,5,15,57,65,-8,53
East Fife,9862,6,13,3,20,48,66,-18,42
Airdrieon,9862,7,10,11,15,46,60,-14,41
Forfar,9862,8,11,5,20,40,65,-25,38
Albion,9862,9,9,6,21,59,79,-20,33
Queen's Park,9862,10,6,10,20,40,76,-36,28
Raith,9863,1,23,8,5,70,32,38,77
Ayr,9863,2,24,4,8,92,43,49,76
Arbroath,9863,3,18,8,10,73,50,23,62
Alloa,9863,4,17,8,11,56,45,11,59
Stranraer,9863,5,15,5,16,56,67,-11,50
East Fife,9863,6,14,3,19,50,65,-15,45
Airdrieon,9863,7,10,12,14,47,60,-13,42
Forfar,9863,8,10,6,20,40,66,-26,36
Albion,9863,9,8,6,22,58,80,-22,30
Queen's Park,9863,10,6,10,20,41,75,-34,28
Raith,9864,1,23,8,5,69,32,37,77
Ayr,9864,2,23,4,9,92,46,46,73
Arbroath,9864,3,17,8,11,72,51,21,59
Alloa,9864,4,17,8,11,56,44,12,59
Stranraer,9864,5,16,5,15,58,66,-8,53
East Fife,9864,6,13,3,20,49,67,-18,42
Airdrieon,9864,7,10,11,15,45,60,-15,41
Forfar,9864,8,11,5,20,40,64,-24,38
Albion,9864,9,9,6,21,61,80,-19,33
Queen's Park,9864,10,7,10,19,42,74,-32,31
Ayr,9865,1,24,4,8,97,43,54,76
Raith,9865,2,22,8,6,69,34,35,74
Alloa,9865,3,18,8,10,58,44,14,62
Arbroath,9865,4,17,9,10,71,49,22,60
Stranraer,9865,5,15,6,15,56,65,-9,51
Airdrieon,9865,6,11,11,14,48,58,-10,44
East Fife,9865,7,13,4,19,48,65,-17,43
Forfar,9865,8,10,5,21,38,67,-29,35
Albion,9865,9,8,6,22,58,85,-27,30
Queen's Park,9865,10,6,11,19,40,73,-33,29
Raith,9866,1,23,8,5,69,32,37,77
Ayr,9866,2,24,4,8,94,44,50,76
Arbroath,9866,3,17,9,10,71,49,22,60
Alloa,9866,4,17,8,11,56,44,12,59
Stranraer,9866,5,16,5,15,57,65,-8,53
Airdrieon,9866,6,10,12,14,46,59,-13,42
East Fife,9866,7,13,3,20,48,66,-18,42
Forfar,9866,8,10,6,20,39,65,-26,36
Albion,9866,9,8,6,22,59,82,-23,30
Queen's Park,9866,10,6,11,19,40,73,-33,29
Ayr,9867,1,24,4,8,94,42,52,76
Raith,9867,2,22,8,6,68,33,35,74
Arbroath,9867,3,18,8,10,72,49,23,62
Alloa,9867,4,18,8,10,57,43,14,62
Stranraer,9867,5,15,5,16,56,67,-11,50
East Fife,9867,6,14,3,19,50,65,-15,45
Airdrieon,9867,7,11,11,14,48,58,-10,44
Forfar,9867,8,10,5,21,38,67,-29,35
Albion,9867,9,8,6,22,57,82,-25,30
Queen's Park,9867,10,6,10,20,40,74,-34,28
Raith,9868,1,23,8,5,69,32,37,77
Ayr,9868,2,24,4,8,93,44,49,76
Arbroath,9868,3,18,8,10,74,50,24,62
Alloa,9868,4,17,8,11,56,44,12,59
Stranraer,9868,5,16,5,15,57,65,-8,53
East Fife,9868,6,13,3,20,48,66,-18,42
Airdrieon,9868,7,10,11,15,45,60,-15,41
Forfar,9868,8,11,5,20,40,64,-24,38
Albion,9868,9,8,6,22,59,81,-22,30
Queen's Park,9868,10,6,10,20,41,76,-35,28
Raith,9869,1,23,8,5,70,33,37,77
Ayr,9869,2,24,4,8,94,42,52,76
Arbroath,9869,3,18,8,10,75,50,25,62
Alloa,9869,4,17,8,11,57,45,12,59
Stranraer,9869,5,16,5,15,57,64,-7,53
Airdrieon,9869,6,10,12,14,46,59,-13,42
East Fife,9869,7,13,3,20,47,66,-19,42
Forfar,9869,8,10,6,20,39,65,-26,36
Albion,9869,9,8,6,22,57,82,-25,30
Queen's Park,9869,10,6,10,20,41,77,-36,28
Ayr,9870,1,24,4,8,92,43,49,76
Raith,9870,2,22,9,5,69,33,36,75
Arbroath,9870,3,18,8,10,74,49,25,62
Alloa,9870,4,17,9,10,57,44,13,60
Stranraer,9870,5,15,5,16,55,66,-11,50
East Fife,9870,6,14,3,19,49,64,-15,45
Airdrieon,9870,7,11,11,14,46,58,-12,44
Forfar,9870,8,10,5,21,38,65,-27,35
Albion,9870,9,8,6,22,58,80,-22,30
Queen's Park,9870,10,6,10,20,40,76,-36,28
Ayr,9871,1,24,4,8,95,43,52,76
Raith,9871,2,22,9,5,68,32,36,75
Arbroath,9871,3,17,9,10,71,49,22,60
Alloa,9871,4,17,9,10,56,43,13,60
Stranraer,9871,5,16,5,15,57,65,-8,53
East Fife,9871,6,13,3,20,48,66,-18,42
Airdrieon,9871,7,10,11,15,46,60,-14,41
Forfar,9871,8,11,5,20,40,65,-25,38
Albion,9871,9,8,6,22,58,83,-25,30
Queen's Park,9871,10,6,11,19,40,73,-33,29
Ayr,9872,1,24,4,8,95,43,52,76
Raith,9872,2,22,9,5,70,34,36,75
Arbroath,9872,3,17,9,10,71,49,22,60
Alloa,9872,4,17,9,10,58,45,13,60
Stranraer,9872,5,15,6,15,55,64,-9,51
East Fife,9872,6,13,4,19,47,64,-17,43
Airdrieon,9872,7,10,12,14,46,59,-13,42
Forfar,9872,8,10,6,20,39,65,-26,36
Albion,9872,9,8,6,22,58,83,-25,30
Queen's Park,9872,10,6,11,19,40,73,-33,29
Raith,9873,1,23,8,5,71,34,37,77
Ayr,9873,2,24,4,8,94,44,50,76
Arbroath,9873,3,18,8,10,73,49,24,62
Alloa,9873,4,17,8,11,58,46,12,59
Stranraer,9873,5,16,5,15,58,65,-7,53
Airdrieon,9873,6,10,12,14,45,58,-13,42
East Fife,9873,7,13,3,20,48,67,-19,42
Forfar,9873,8,10,6,20,38,64,-26,36
Albion,9873,9,8,6,22,59,82,-23,30
Queen's Park,9873,10,6,10,20,40,75,-35,28
Raith,9874,1,23,8,5,69,32,37,77
Ayr,9874,2,24,4,8,96,44,52,76
Arbroath,9874,3,18,8,10,73,49,24,62
Alloa,9874,4,17,8,11,56,44,12,59
Stranraer,9874,5,15,5,16,56,66,-10,50
East Fife,9874,6,14,3,19,49,65,-16,45
Airdrieon,9874,7,10,11,15,46,60,-14,41
Forfar,9874,8,11,5,20,40,65,-25,38
Albion,9874,9,8,6,22,59,84,-25,30
Queen's Park,9874,10,6,10,20,40,75,-35,28
Raith,9875,1,23,8,5,69,32,37,77
Ayr,9875,2,23,5,8,91,43,48,74
Arbroath,9875,3,17,9,10,72,50,22,60
Alloa,9875,4,17,8,11,56,44,12,59
Stranraer,9875,5,15,5,16,57,68,-11,50
East Fife,9875,6,14,3,19,51,66,-15,45
Airdrieon,9875,7,11,11,14,49,58,-9,44
Forfar,9875,8,10,5,21,38,68,-30,35
Albion,9875,9,8,7,21,58,79,-21,31
Queen's Park,9875,10,6,11,19,41,74,-33,29
Ayr,9876,1,24,4,8,92,42,50,76
Raith,9876,2,22,8,6,68,33,35,74
Alloa,9876,3,18,8,10,57,43,14,62
Arbroath,9876,4,17,8,11,71,50,21,59
Stranraer,9876,5,15,5,16,55,66,-11,50
East Fife,9876,6,14,3,19,49,64,-15,45
Airdrieon,9876,7,10,11,15,45,60,-15,41
Forfar,9876,8,11,5,20,40,64,-24,38
Queen's Park,9876,9,7,10,19,41,73,-32,31
Albion,9876,10,8,6,22,57,80,-23,30
Ayr,9877,1,24,4,8,96,45,51,76
Raith,9877,2,22,9,5,68,32,36,75
Arbroath,9877,3,18,8,10,72,49,23,62
Alloa,9877,4,17,9,10,56,43,13,60
Stranraer,9877,5,15,5,16,55,66,-11,50
East Fife,9877,6,14,3,19,49,64,-15,45
Airdrieon,9877,7,11,11,14,47,58,-11,44
Forfar,9877,8,10,5,21,38,66,-28,35
Albion,9877,9,8,6,22,60,84,-24,30
Queen's Park,9877,10,6,10,20,40,74,-34,28
Raith,9878,1,23,8,5,70,32,38,77
Ayr,9878,2,24,4,8,93,42,51,76
Arbroath,9878,3,18,8,10,73,50,23,62
Alloa,9878,4,17,8,11,56,45,11,59
Stranraer,9878,5,16,5,15,58,65,-7,53
Airdrieon,9878,6,10,12,14,46,59,-13,42
East Fife,9878,7,13,3,20,48,67,-19,42
Forfar,9878,8,10,6,20,39,65,-26,36
Albion,9878,9,8,6,22,57,81,-24,30
Queen's Park,9878,10,6,10,20,41,75,-34,28
Ayr,9879,1,24,4,8,92,43,49,76
Raith,9879,2,22,9,5,69,33,36,75
Alloa,9879,3,17,9,10,57,44,13,60
Arbroath,9879,4,17,8,11,71,50,21,59
Stranraer,9879,5,16,5,15,57,64,-7,53
Airdrieon,9879,6,11,11,14,47,58,-11,44
East Fife,9879,7,13,3,20,47,66,-19,42
Forfar,9879,8,10,5,21,38,66,-28,35
Queen's Park,9879,9,7,10,19,41,73,-32,31
Albion,9879,10,8,6,22,58,80,-22,30
Raith,9880,1,22,9,5,68,32,36,75
Ayr,9880,2,23,5,8,91,43,48,74
Arbroath,9880,3,17,9,10,71,49,22,60
Alloa,9880,4,17,9,10,56,43,13,60
Stranraer,9880,5,16,5,15,57,65,-8,53
East Fife,9880,6,13,3,20,48,66,-18,42
Airdrieon,9880,7,10,11,15,45,60,-15,41
Forfar,9880,8,11,5,20,40,64,-24,38
Albion,9880,9,8,7,21,58,79,-21,31
Queen's Park,9880,10,6,11,19,40,73,-33,29
Raith,9881,1,23,8,5,72,32,40,77
Ayr,9881,2,24,4,8,97,45,52,76
Arbroath,9881,3,18,8,10,74,50,24,62
Alloa,9881,4,17,8,11,56,47,9,59
Stranraer,9881,5,15,5,16,55,66,-11,50
East Fife,9881,6,14,3,19,49,64,-15,45
Airdrieon,9881,7,11,11,14,47,59,-12,44
Forfar,9881,8,10,5,21,39,66,-27,35
Albion,9881,9,8,6,22,60,85,-25,30
Queen's Park,9881,10,6,10,20,41,76,-35,28
Ayr,9882,1,24,4,8,96,43,53,76
Raith,9882,2,22,8,6,68,33,35,74
Arbroath,9882,3,18,8,10,73,49,24,62
Alloa,9882,4,18,8,10,57,43,14,62
Stranraer,9882,5,15,5,16,56,68,-12,50
East Fife,9882,6,14,3,19,51,65,-14,45
Airdrieon,9882,7,10,11,15,45,59,-14,41
Forfar,9882,8,11,5,20,39,64,-25,38
Albion,9882,9,8,6,22,58,84,-26,30
Queen's Park,9882,10,6,10,20,40,75,-35,28
Ayr,9883,1,24,4,8,96,42,54,76
Raith,9883,2,22,9,5,69,33,36,75
Alloa,9883,3,17,9,10,57,44,13,60
Arbroath,9883,4,17,8,11,70,50,20,59
Stranraer,9883,5,16,5,15,56,64,-8,53
Airdrieon,9883,6,11,11,14,47,58,-11,44
East Fife,9883,7,13,3,20,47,65,-18,42
Forfar,9883,8,10,5,21,38,66,-28,35
Queen's Park,9883,9,7,10,19,41,72,-31,31
Albion,9883,10,8,6,22,57,84,-27,30
Raith,9884,1,23,8,5,70,32,38,77
Ayr,9884,2,24,4,8,92,42,50,76
Arbroath,9884,3,17,9,10,71,49,22,60
Alloa,9884,4,17,8,11,56,45,11,59
Stranraer,9884,5,16,5,15,57,64,-7,53
East Fife,9884,6,13,3,20,47,66,-19,42
Airdrieon,9884,7,10,11,15,46,60,-14,41
Forfar,9884,8,11,5,20,40,65,-25,38
Albion,9884,9,8,6,22,57,80,-23,30
Queen's Park,9884,10,6,11,19,40,73,-33,29
Raith,9885,1,23,8,5,70,33,37,77
Ayr,9885,2,24,4,8,95,45,50,76
Arbroath,9885,3,18,8,10,72,48,24,62
Alloa,9885,4,17,8,11,57,45,12,59
Stranraer,9885,5,15,5,16,56,66,-10,50
East Fife,9885,6,14,3,19,49,65,-16,45
Airdrieon,9885,7,11,11,14,49,60,-11,44
Forfar,9885,8,10,5,21,40,68,-28,35
Albion,9885,9,8,6,22,60,83,-23,30
Queen's Park,9885,10,6,10,20,39,74,-35,28
Raith,9886,1,23,8,5,72,34,38,77
Ayr,9886,2,24,4,8,93,43,50,76
Arbroath,9886,3,18,8,10,72,48,24,62
Alloa,9886,4,17,8,11,58,47,11,59
Stranraer,9886,5,16,5,15,57,64,-7,53
Airdrieon,9886,6,10,12,14,49,62,-13,42
East Fife,9886,7,13,3,20,47,66,-19,42
Forfar,9886,8,10,6,20,42,68,-26,36
Albion,9886,9,8,6,22,58,81,-23,30
Queen's Park,9886,10,6,10,20,39,74,-35,28
Raith,9887,1,23,8,5,70,33,37,77
Ayr,9887,2,24,4,8,94,42,52,76
Arbroath,9887,3,18,8,10,72,49,23,62
Alloa,9887,4,17,8,11,57,45,12,59
Stranraer,9887,5,15,5,16,55,66,-11,50
East Fife,9887,6,14,3,19,49,64,-15,45
Airdrieon,9887,7,11,11,14,47,59,-12,44
Forfar,9887,8,10,5,21,39,66,-27,35
Albion,9887,9,8,6,22,57,82,-25,30
Queen's Park,9887,10,6,10,20,40,74,-34,28
Ayr,9888,1,24,4,8,93,43,50,76
Raith,9888,2,22,8,6,68,33,35,74
Alloa,9888,3,18,8,10,57,43,14,62
Arbroath,9888,4,17,8,11,72,53,19,59
Stranraer,9888,5,16,5,15,57,64,-7,53
Airdrieon,9888,6,11,11,14,47,59,-12,44
East Fife,9888,7,13,3,20,47,66,-19,42
Forfar,9888,8,10,5,21,39,66,-27,35
Queen's Park,9888,9,7,10,19,44,74,-30,31
Albion,9888,10,8,6,22,58,81,-23,30
Ayr,9889,1,24,4,8,96,44,52,76
Raith,9889,2,22,8,6,68,33,35,74
Arbroath,9889,3,18,8,10,73,50,23,62
Alloa,9889,4,18,8,10,57,43,14,62
Stranraer,9889,5,15,6,15,55,64,-9,51
East Fife,9889,6,13,4,19,47,64,-17,43
Airdrieon,9889,7,10,11,15,45,60,-15,41
Forfar,9889,8,11,5,20,40,64,-24,38
Albion,9889,9,8,6,22,59,84,-25,30
Queen's Park,9889,10,6,10,20,41,75,-34,28
Raith,9890,1,23,8,5,69,32,37,77
Ayr,9890,2,23,4,9,91,44,47,73
Arbroath,9890,3,17,8,11,70,52,18,59
Alloa,9890,4,17,8,11,56,44,12,59
Stranraer,9890,5,15,6,15,56,65,-9,51
Airdrieon,9890,6,11,11,14,49,60,-11,44
East Fife,9890,7,13,4,19,48,65,-17,43
Forfar,9890,8,10,5,21,40,68,-28,35
Albion,9890,9,9,6,21,59,79,-20,33
Queen's Park,9890,10,7,10,19,43,72,-29,31
Ayr,9891,1,24,4,8,95,43,52,76
Raith,9891,2,22,9,5,69,33,36,75
Arbroath,9891,3,17,9,10,72,50,22,60
Alloa,9891,4,17,9,10,57,44,13,60
Stranraer,9891,5,15,5,16,56,66,-10,50
East Fife,9891,6,14,3,19,49,65,-16,45
Airdrieon,9891,7,10,12,14,47,60,-13,42
Forfar,9891,8,10,6,20,40,66,-26,36
Albion,9891,9,8,6,22,58,83,-25,30
Queen's Park,9891,10,6,11,19,41,74,-33,29
Ayr,9892,1,24,4,8,94,42,52,76
Raith,9892,2,22,9,5,69,33,36,75
Alloa,9892,3,17,9,10,57,44,13,60
Arbroath,9892,4,17,8,11,70,49,21,59
Stranraer,9892,5,15,5,16,55,66,-11,50
East Fife,9892,6,14,3,19,49,64,-15,45
Airdrieon,9892,7,11,11,14,47,59,-12,44
Forfar,9892,8,10,5,21,39,66,-27,35
Queen's Park,9892,9,7,10,19,40,72,-32,31
Albion,9892,10,8,6,22,57,82,-25,30
Raith,9893,1,23,8,5,72,32,40,77
Ayr,9893,2,24,4,8,92,42,50,76
Arbroath,9893,3,17,9,10,71,49,22,60
Alloa,9893,4,17,8,11,56,47,9,59
Stranraer,9893,5,15,6,15,56,65,-9,51
East Fife,9893,6,13,4,19,48,65,-17,43
Airdrieon,9893,7,10,12,14,46,59,-13,42
Forfar,9893,8,10,6,20,39,65,-26,36
Albion,9893,9,8,6,22,57,80,-23,30
Queen's Park,9893,10,6,11,19,40,73,-33,29
Raith,9894,1,23,8,5,71,33,38,77
Ayr,9894,2,23,5,8,92,44,48,74
Arbroath,9894,3,17,8,11,70,49,21,59
Alloa,9894,4,17,8,11,57,46,11,59
Stranraer,9894,5,16,5,15,58,65,-7,53
East Fife,9894,6,13,3,20,48,67,-19,42
Airdrieon,9894,7,10,11,15,46,60,-14,41
Forfar,9894,8,11,5,20,40,65,-25,38
Albion,9894,9,8,7,21,59,80,-21,31
Queen's Park,9894,10,7,10,19,40,72,-32,31
Ayr,9895,1,24,4,8,92,42,50,76
Raith,9895,2,22,8,6,69,36,33,74
Alloa,9895,3,18,8,10,60,44,16,62
Arbroath,9895,4,17,8,11,70,49,21,59
Stranraer,9895,5,15,5,16,56,66,-10,50
East Fife,9895,6,14,3,19,49,65,-16,45
Airdrieon,9895,7,10,11,15,45,60,-15,41
Forfar,9895,8,11,5,20,40,64,-24,38
Queen's Park,9895,9,7,10,19,40,72,-32,31
Albion,9895,10,8,6,22,57,80,-23,30
Raith,9896,1,23,8,5,72,33,39,77
Ayr,9896,2,23,4,9,93,46,47,73
Arbroath,9896,3,17,8,11,70,51,19,59
Alloa,9896,4,17,8,11,57,47,10,59
Stranraer,9896,5,15,5,16,57,67,-10,50
East Fife,9896,6,14,3,19,50,66,-16,45
Airdrieon,9896,7,11,11,14,46,58,-12,44
Forfar,9896,8,10,5,21,38,65,-27,35
Albion,9896,9,9,6,21,61,81,-20,33
Queen's Park,9896,10,7,10,19,42,72,-30,31
Raith,9897,1,23,8,5,70,33,37,77
Ayr,9897,2,24,4,8,93,42,51,76
Arbroath,9897,3,18,8,10,71,48,23,62
Alloa,9897,4,17,8,11,57,45,12,59
Stranraer,9897,5,16,5,15,59,67,-8,53
Airdrieon,9897,6,10,12,14,45,58,-13,42
East Fife,9897,7,13,3,20,50,68,-18,42
Forfar,9897,8,10,6,20,38,64,-26,36
Albion,9897,9,8,6,22,57,81,-24,30
Queen's Park,9897,10,6,10,20,39,73,-34,28
Ayr,9898,1,24,4,8,94,44,50,76
Raith,9898,2,22,9,5,70,34,36,75
Arbroath,9898,3,17,9,10,70,48,22,60
Alloa,9898,4,17,9,10,58,45,13,60
Stranraer,9898,5,15,5,16,57,68,-11,50
East Fife,9898,6,14,3,19,51,66,-15,45
Airdrieon,9898,7,10,12,14,45,58,-13,42
Forfar,9898,8,10,6,20,38,64,-26,36
Albion,9898,9,8,6,22,59,82,-23,30
Queen's Park,9898,10,6,11,19,39,72,-33,29
Raith,9899,1,23,8,5,72,33,39,77
Ayr,9899,2,24,4,8,94,42,52,76
Arbroath,9899,3,17,8,11,70,52,18,59
Alloa,9899,4,17,8,11,57,47,10,59
Stranraer,9899,5,16,5,15,56,64,-8,53
Airdrieon,9899,6,11,11,14,46,58,-12,44
East Fife,9899,7,13,3,20,47,65,-18,42
Forfar,9899,8,10,5,21,38,65,-27,35
Queen's Park,9899,9,7,10,19,43,72,-29,31
Albion,9899,10,8,6,22,57,82,-25,30
Raith,9900,1,23,8,5,70,33,37,77
Ayr,9900,2,24,4,8,93,44,49,76
Arbroath,9900,3,18,8,10,71,48,23,62
Alloa,9900,4,17,8,11,57,45,12,59
Stranraer,9900,5,15,6,15,56,65,-9,51
East Fife,9900,6,13,4,19,48,65,-17,43
Airdrieon,9900,7,10,12,14,46,59,-13,42
Forfar,9900,8,10,6,20,39,65,-26,36
Albion,9900,9,8,6,22,59,81,-22,30
Queen's Park,9900,10,6,10,20,39,73,-34,28
Raith,9901,1,23,8,5,69,32,37,77
Ayr,9901,2,24,4,8,92,42,50,76
Arbroath,9901,3,17,8,11,70,53,17,59
Alloa,9901,4,17,8,11,56,44,12,59
Stranraer,9901,5,15,5,16,57,67,-10,50
East Fife,9901,6,14,3,19,50,66,-16,45
Airdrieon,9901,7,10,12,14,47,60,-13,42
Forfar,9901,8,10,6,20,40,66,-26,36
Queen's Park,9901,9,7,10,19,44,72,-28,31
Albion,9901,10,8,6,22,57,80,-23,30
Raith,9902,1,23,8,5,72,32,40,77
Ayr,9902,2,23,5,8,91,43,48,74
Arbroath,9902,3,17,8,11,71,50,21,59
Alloa,9902,4,17,8,11,56,47,9,59
Stranraer,9902,5,15,6,15,55,64,-9,51
East Fife,9902,6,13,4,19,47,64,-17,43
Airdrieon,9902,7,10,11,15,45,59,-14,41
Forfar,9902,8,11,5,20,39,64,-25,38
Albion,9902,9,8,7,21,58,79,-21,31
Queen's Park,9902,10,7,10,19,41,73,-32,31
Raith,9903,1,23,8,5,70,33,37,77
Ayr,9903,2,24,4,8,93,44,49,76
Arbroath,9903,3,17,8,11,71,50,21,59
Alloa,9903,4,17,8,11,57,45,12,59
Stranraer,9903,5,16,5,15,56,64,-8,53
Airdrieon,9903,6,11,11,14,49,61,-12,44
East Fife,9903,7,13,3,20,47,65,-18,42
Forfar,9903,8,10,5,21,41,68,-27,35
Queen's Park,9903,9,7,10,19,41,73,-32,31
Albion,9903,10,8,6,22,59,81,-22,30
Ayr,9904,1,24,4,8,91,42,49,76
Raith,9904,2,22,9,5,69,33,36,75
Arbroath,9904,3,18,8,10,73,50,23,62
Alloa,9904,4,17,9,10,57,44,13,60
Stranraer,9904,5,16,5,15,57,64,-7,53
Airdrieon,9904,6,11,11,14,49,58,-9,44
East Fife,9904,7,13,3,20,47,66,-19,42
Forfar,9904,8,10,5,21,38,68,-30,35
Albion,9904,9,8,6,22,57,79,-22,30
Queen's Park,9904,10,6,10,20,41,75,-34,28
Ayr,9905,1,24,4,8,91,42,49,76
Raith,9905,2,22,8,6,69,35,34,74
Alloa,9905,3,18,8,10,59,44,15,62
Arbroath,9905,4,17,8,11,71,52,19,59
Stranraer,9905,5,15,5,16,55,66,-11,50
East Fife,9905,6,14,3,19,49,64,-15,45
Airdrieon,9905,7,11,11,14,47,59,-12,44
Forfar,9905,8,10,5,21,39,66,-27,35
Queen's Park,9905,9,7,10,19,43,73,-30,31
Albion,9905,10,8,6,22,57,79,-22,30
Raith,9906,1,23,8,5,69,32,37,77
Ayr,9906,2,24,4,8,94,44,50,76
Arbroath,9906,3,18,8,10,71,48,23,62
Alloa,9906,4,17,8,11,56,44,12,59
Stranraer,9906,5,16,5,15,56,64,-8,53
Airdrieon,9906,6,11,11,14,47,58,-11,44
East Fife,9906,7,13,3,20,47,65,-18,42
Forfar,9906,8,10,5,21,38,66,-28,35
Albion,9906,9,8,6,22,59,82,-23,30
Queen's Park,9906,10,6,10,20,39,73,-34,28
Raith,9907,1,22,9,5,69,33,36,75
Ayr,9907,2,23,5,8,91,43,48,74
Arbroath,9907,3,17,9,10,71,49,22,60
Alloa,9907,4,17,9,10,57,44,13,60
Stranraer,9907,5,15,5,16,55,68,-13,50
East Fife,9907,6,14,3,19,51,64,-13,45
Airdrieon,9907,7,10,11,15,45,59,-14,41
Forfar,9907,8,11,5,20,39,64,-25,38
Albion,9907,9,8,7,21,58,79,-21,31
Queen's Park,9907,10,6,11,19,40,73,-33,29
Raith,9908,1,23,8,5,69,32,37,77
Ayr,9908,2,24,4,8,94,43,51,76
Arbroath,9908,3,17,8,11,71,51,20,59
Alloa,9908,4,17,8,11,56,44,12,59
Stranraer,9908,5,15,6,15,56,65,-9,51
East Fife,9908,6,13,4,19,48,65,-17,43
Airdrieon,9908,7,10,12,14,45,58,-13,42
Forfar,9908,8,10,6,20,38,64,-26,36
Queen's Park,9908,9,7,10,19,42,73,-31,31
Albion,9908,10,8,6,22,58,82,-24,30
Raith,9909,1,23,8,5,72,32,40,77
Ayr,9909,2,24,4,8,93,42,51,76
Arbroath,9909,3,17,9,10,71,49,22,60
Alloa,9909,4,17,8,11,56,47,9,59
Stranraer,9909,5,16,5,15,58,66,-8,53
Airdrieon,9909,6,11,11,14,47,59,-12,44
East Fife,9909,7,13,3,20,49,67,-18,42
Forfar,9909,8,10,5,21,39,66,-27,35
Albion,9909,9,8,6,22,57,81,-24,30
Queen's Park,9909,10,6,11,19,40,73,-33,29
Raith,9910,1,23,8,5,71,34,37,77
Ayr,9910,2,23,5,8,91,43,48,74
Arbroath,9910,3,18,8,10,76,49,27,62
Alloa,9910,4,17,8,11,58,46,12,59
Stranraer,9910,5,16,5,15,57,65,-8,53
Airdrieon,9910,6,11,11,14,49,58,-9,44
East Fife,9910,7,13,3,20,48,66,-18,42
Forfar,9910,8,10,5,21,38,68,-30,35
Albion,9910,9,8,7,21,58,79,-21,31
Queen's Park,9910,10,6,10,20,40,78,-38,28
Raith,9911,1,23,8,5,70,32,38,77
Ayr,9911,2,24,4,8,95,43,52,76
Arbroath,9911,3,17,8,11,72,52,20,59
Alloa,9911,4,17,8,11,56,45,11,59
Stranraer,9911,5,15,5,16,55,66,-11,50
East Fife,9911,6,14,3,19,49,64,-15,45
Airdrieon,9911,7,11,11,14,46,58,-12,44
Forfar,9911,8,10,5,21,38,65,-27,35
Queen's Park,9911,9,7,10,19,43,74,-31,31
Albion,9911,10,8,6,22,58,83,-25,30
Raith,9912,1,23,8,5,70,33,37,77
Ayr,9912,2,23,4,9,90,45,45,73
Arbroath,9912,3,17,8,11,71,50,21,59
Alloa,9912,4,17,8,11,57,45,12,59
Stranraer,9912,5,15,5,16,57,67,-10,50
East Fife,9912,6,14,3,19,50,66,-16,45
Airdrieon,9912,7,11,11,14,49,60,-11,44
Forfar,9912,8,10,5,21,40,68,-28,35
Albion,9912,9,9,6,21,60,78,-18,33
Queen's Park,9912,10,7,10,19,41,73,-32,31
Ayr,9913,1,24,4,8,96,45,51,76
Raith,9913,2,22,9,5,68,32,36,75
Arbroath,9913,3,17,9,10,71,49,22,60
Alloa,9913,4,17,9,10,56,43,13,60
Stranraer,9913,5,15,5,16,55,66,-11,50
East Fife,9913,6,14,3,19,49,64,-15,45
Airdrieon,9913,7,11,11,14,50,59,-9,44
Forfar,9913,8,10,5,21,39,69,-30,35
Albion,9913,9,8,6,22,60,84,-24,30
Queen's Park,9913,10,6,11,19,40,73,-33,29
Raith,9914,1,23,8,5,71,33,38,77
Ayr,9914,2,24,4,8,92,42,50,76
Arbroath,9914,3,17,8,11,70,51,19,59
Alloa,9914,4,17,8,11,57,46,11,59
Stranraer,9914,5,15,6,15,57,66,-9,51
East Fife,9914,6,13,4,19,49,66,-17,43
Airdrieon,9914,7,10,11,15,45,61,-16,41
Forfar,9914,8,11,5,20,41,64,-23,38
Queen's Park,9914,9,7,10,19,42,72,-30,31
Albion,9914,10,8,6,22,57,80,-23,30
Raith,9915,1,23,8,5,71,34,37,77
Ayr,9915,2,24,4,8,94,45,49,76
Arbroath,9915,3,18,8,10,73,48,25,62
Alloa,9915,4,17,8,11,58,46,12,59
Stranraer,9915,5,16,5,15,57,64,-7,53
Airdrieon,9915,6,11,11,14,50,58,-8,44
East Fife,9915,7,13,3,20,47,66,-19,42
