team,n,rank,w,d,l,gf,ga,gd,pts
AC Horsens,7262,7,5,12,13,31,55,-24,27
Randers FC,7262,8,6,6,12,24,39,-15,24
Silkeborg IF,7262,9,6,3,13,26,44,-18,21
Lyngby,7262,10,3,9,12,26,45,-19,18
AGF Aarhus,7262,11,4,6,12,16,37,-21,18
Brondby,7263,1,20,7,3,68,33,35,67
FC Midtjylla,7263,2,20,6,4,65,34,31,66
Copenhagen,7263,3,15,4,11,60,46,14,49
FC Nords,7263,4,13,8,9,77,56,21,47
AaB,7263,5,7,12,11,39,46,-7,33
AC Horsens,7263,6,6,13,11,34,54,-20,31
Sonderjyske,7263,7,8,6,10,28,29,-1,30
Randers FC,7263,8,6,6,12,24,39,-15,24
Silkeborg IF,7263,9,6,3,13,26,44,-18,21
Lyngby,7263,10,3,9,12,26,45,-19,18
AGF Aarhus,7263,11,4,6,12,16,37,-21,18
Brondby,7264,1,21,6,3,74,35,39,69
FC Midtjylla,7264,2,21,4,5,74,39,35,67
FC Nords,7264,3,14,6,10,74,58,16,48
Copenhagen,7264,4,13,6,11,56,45,11,45
AaB,7264,5,8,12,10,37,41,-4,36
Sonderjyske,7264,6,8,6,10,28,29,-1,30
AC Horsens,7264,7,5,14,11,34,57,-23,29
Lyngby,7264,8,4,9,11,28,45,-17,21
Randers FC,7264,9,5,6,13,24,41,-17,21
Silkeborg IF,7264,10,6,3,13,28,46,-18,21
AGF Aarhus,7264,11,4,6,12,18,39,-21,18
Brondby,7265,1,20,7,3,70,35,35,67
FC Midtjylla,7265,2,19,4,7,60,37,23,61
FC Nords,7265,3,15,6,9,76,51,25,51
Copenhagen,7265,4,14,5,11,60,46,14,47
AaB,7265,5,8,12,10,37,43,-6,36
AC Horsens,7265,6,6,14,10,35,52,-17,32
Sonderjyske,7265,7,8,6,10,28,29,-1,30
Randers FC,7265,8,5,7,12,25,41,-16,22
Silkeborg IF,7265,9,6,3,13,26,44,-18,21
Lyngby,7265,10,3,10,11,28,46,-18,19
AGF Aarhus,7265,11,4,6,12,16,37,-21,18
Brondby,7266,1,21,6,3,73,32,41,69
FC Midtjylla,7266,2,20,4,6,64,36,28,64
FC Nords,7266,3,15,7,8,74,46,28,52
Copenhagen,7266,4,15,5,10,57,41,16,50
AC Horsens,7266,5,6,13,11,34,52,-18,31
Sonderjyske,7266,6,8,6,10,28,29,-1,30
AaB,7266,7,6,11,13,34,55,-21,29
Randers FC,7266,8,5,7,12,24,40,-16,22
Silkeborg IF,7266,9,6,3,13,28,44,-16,21
Lyngby,7266,10,3,10,11,27,45,-18,19
AGF Aarhus,7266,11,4,6,12,16,39,-23,18
Brondby,7267,1,22,5,3,73,32,41,71
FC Midtjylla,7267,2,21,5,4,69,39,30,68
FC Nords,7267,3,14,7,9,76,52,24,49
Copenhagen,7267,4,12,4,14,56,52,4,40
AaB,7267,5,8,13,9,36,39,-3,37
Sonderjyske,7267,6,8,6,10,28,29,-1,30
AC Horsens,7267,7,6,12,12,38,60,-22,30
Randers FC,7267,8,6,6,12,24,39,-15,24
AGF Aarhus,7267,9,5,6,11,17,36,-19,21
Lyngby,7267,10,3,9,12,26,45,-19,18
Silkeborg IF,7267,11,5,3,14,25,45,-20,18
Brondby,7268,1,23,5,2,74,31,43,74
FC Midtjylla,7268,2,19,5,6,65,40,25,62
FC Nords,7268,3,15,6,9,78,53,25,51
Copenhagen,7268,4,14,5,11,56,44,12,47
AaB,7268,5,7,11,12,37,47,-10,32
Sonderjyske,7268,6,8,6,10,28,29,-1,30
AC Horsens,7268,7,5,14,11,33,54,-21,29
Randers FC,7268,8,6,6,12,25,40,-15,24
Silkeborg IF,7268,9,6,3,13,27,45,-18,21
Lyngby,7268,10,3,9,12,27,46,-19,18
AGF Aarhus,7268,11,4,6,12,17,38,-21,18
Brondby,7269,1,21,6,3,75,33,42,69
FC Midtjylla,7269,2,20,4,6,67,38,29,64
Copenhagen,7269,3,15,5,10,60,45,15,50
FC Nords,7269,4,13,7,10,71,53,18,46
AaB,7269,5,8,12,10,38,47,-9,36
Sonderjyske,7269,6,8,6,10,28,29,-1,30
AC Horsens,7269,7,6,12,12,34,55,-21,30
Lyngby,7269,8,4,9,11,27,44,-17,21
Silkeborg IF,7269,8,6,3,13,27,44,-17,21
Randers FC,7269,10,5,6,13,23,40,-17,21
AGF Aarhus,7269,11,4,6,12,16,38,-22,18
Brondby,7270,1,19,8,3,66,30,36,65
FC Midtjylla,7270,2,17,6,7,61,43,18,57
Copenhagen,7270,3,16,4,10,60,40,20,52
FC Nords,7270,4,14,7,9,74,53,21,49
AaB,7270,5,8,13,9,38,41,-3,37
AC Horsens,7270,6,6,14,10,35,53,-18,32
Sonderjyske,7270,7,8,6,10,28,29,-1,30
Lyngby,7270,8,4,9,11,30,44,-14,21
AGF Aarhus,7270,9,5,6,11,17,36,-19,21
Randers FC,7270,10,5,6,13,23,43,-20,21
Silkeborg IF,7270,11,5,3,14,25,45,-20,18
Brondby,7271,1,22,5,3,70,30,40,71
FC Midtjylla,7271,2,20,5,5,69,38,31,65
Copenhagen,7271,3,15,5,10,62,45,17,50
FC Nords,7271,4,12,7,11,71,58,13,43
AC Horsens,7271,5,8,12,10,39,55,-16,36
Sonderjyske,7271,6,8,6,10,28,29,-1,30
AaB,7271,7,6,12,12,35,46,-11,30
Randers FC,7271,8,6,6,12,25,39,-14,24
Silkeborg IF,7271,9,6,3,13,28,44,-16,21
Lyngby,7271,10,3,9,12,26,46,-20,18
AGF Aarhus,7271,11,4,6,12,16,39,-23,18
Brondby,7272,1,22,5,3,77,33,44,71
FC Midtjylla,7272,2,22,4,4,71,38,33,70
FC Nords,7272,3,14,7,9,72,52,20,49
Copenhagen,7272,4,13,6,11,56,46,10,45
AaB,7272,5,7,11,12,36,49,-13,32
Sonderjyske,7272,6,8,6,10,28,29,-1,30
AC Horsens,7272,7,5,13,12,31,51,-20,28
Randers FC,7272,8,5,7,12,23,39,-16,22
Silkeborg IF,7272,9,6,3,13,27,45,-18,21
Lyngby,7272,10,3,10,11,26,44,-18,19
AGF Aarhus,7272,11,4,6,12,17,38,-21,18
Brondby,7273,1,20,6,4,68,33,35,66
FC Midtjylla,7273,2,20,4,6,67,37,30,64
Copenhagen,7273,3,14,6,10,58,43,15,48
FC Nords,7273,4,13,7,10,71,53,18,46
AC Horsens,7273,5,8,12,10,37,52,-15,36
AaB,7273,6,8,11,11,38,47,-9,35
Sonderjyske,7273,7,8,6,10,28,29,-1,30
Lyngby,7273,8,4,9,11,29,44,-15,21
Silkeborg IF,7273,9,6,3,13,27,45,-18,21
Randers FC,7273,10,5,6,13,23,42,-19,21
AGF Aarhus,7273,11,4,6,12,17,38,-21,18
FC Midtjylla,7274,1,21,4,5,70,37,33,67
Brondby,7274,2,20,6,4,69,33,36,66
FC Nords,7274,3,13,8,9,66,52,14,47
Copenhagen,7274,4,13,6,11,54,42,12,45
AaB,7274,5,8,12,10,37,41,-4,36
AC Horsens,7274,6,5,16,9,33,50,-17,31
Sonderjyske,7274,7,8,6,10,28,29,-1,30
Randers FC,7274,8,6,6,12,25,39,-14,24
Silkeborg IF,7274,9,5,4,13,26,45,-19,19
AGF Aarhus,7274,10,4,7,11,17,37,-20,19
Lyngby,7274,11,3,9,12,26,46,-20,18
Brondby,7275,1,20,5,5,67,32,35,65
FC Midtjylla,7275,2,19,6,5,63,37,26,63
Copenhagen,7275,3,15,5,10,59,42,17,50
FC Nords,7275,4,14,7,9,73,53,20,49
AC Horsens,7275,5,8,12,10,38,53,-15,36
AaB,7275,6,6,13,11,33,42,-9,31
Sonderjyske,7275,7,8,6,10,28,29,-1,30
Randers FC,7275,8,6,6,12,25,39,-14,24
AGF Aarhus,7275,9,5,6,11,18,37,-19,21
Lyngby,7275,10,3,9,12,26,46,-20,18
Silkeborg IF,7275,10,5,3,14,26,46,-20,18
Brondby,7276,1,19,8,3,68,34,34,65
FC Midtjylla,7276,2,18,6,6,61,42,19,60
Copenhagen,7276,3,14,6,10,59,42,17,48
FC Nords,7276,4,13,8,9,72,52,20,47
AaB,7276,5,8,13,9,40,41,-1,37
AC Horsens,7276,6,7,13,10,34,49,-15,34
Sonderjyske,7276,7,8,6,10,28,29,-1,30
Lyngby,7276,8,4,9,11,29,44,-15,21
Randers FC,7276,9,5,6,13,23,42,-19,21
AGF Aarhus,7276,10,5,6,11,17,36,-19,21
Silkeborg IF,7276,11,5,3,14,25,45,-20,18
Brondby,7277,1,21,7,2,71,30,41,70
FC Midtjylla,7277,2,20,4,6,66,40,26,64
FC Nords,7277,3,14,8,8,71,49,22,50
Copenhagen,7277,4,13,5,12,55,45,10,44
AC Horsens,7277,5,7,13,10,32,49,-17,34
AaB,7277,6,7,11,12,37,45,-8,32
Sonderjyske,7277,7,8,6,10,28,29,-1,30
Lyngby,7277,8,4,9,11,27,44,-17,21
Randers FC,7277,9,5,6,13,23,40,-17,21
AGF Aarhus,7277,10,5,6,11,17,36,-19,21
Silkeborg IF,7277,11,5,3,14,25,45,-20,18
Brondby,7278,1,20,8,2,68,31,37,68
FC Midtjylla,7278,2,20,5,5,68,40,28,65
FC Nords,7278,3,15,6,9,73,50,23,51
Copenhagen,7278,4,12,5,13,56,50,6,41
AaB,7278,5,8,11,11,40,45,-5,35
AC Horsens,7278,6,7,13,10,37,52,-15,34
Sonderjyske,7278,7,8,6,10,28,29,-1,30
Lyngby,7278,8,4,9,11,28,45,-17,21
Randers FC,7278,9,5,6,13,24,41,-17,21
Silkeborg IF,7278,10,5,4,13,25,44,-19,19
AGF Aarhus,7278,11,4,7,11,16,36,-20,19
Brondby,7279,1,22,5,3,73,31,42,71
FC Midtjylla,7279,2,19,5,6,63,37,26,62
FC Nords,7279,3,13,7,10,73,54,19,46
Copenhagen,7279,4,13,7,10,53,41,12,46
AaB,7279,5,7,14,9,37,45,-8,35
AC Horsens,7279,6,6,14,10,34,51,-17,32
Sonderjyske,7279,7,8,6,10,28,29,-1,30
Lyngby,7279,8,4,9,11,29,45,-16,21
Randers FC,7279,9,5,6,13,24,42,-18,21
Silkeborg IF,7279,10,5,4,13,26,45,-19,19
AGF Aarhus,7279,11,4,7,11,17,37,-20,19
Brondby,7280,1,21,7,2,68,30,38,70
FC Midtjylla,7280,2,20,5,5,65,37,28,65
Copenhagen,7280,3,15,5,10,58,40,18,50
FC Nords,7280,4,14,6,10,71,52,19,48
AC Horsens,7280,5,7,12,11,37,56,-19,33
Sonderjyske,7280,6,8,6,10,28,29,-1,30
AaB,7280,7,6,11,13,34,44,-10,29
Randers FC,7280,8,6,6,12,26,40,-14,24
Silkeborg IF,7280,9,5,4,13,26,45,-19,19
AGF Aarhus,7280,10,4,7,11,17,37,-20,19
Lyngby,7280,11,3,9,12,27,47,-20,18
Brondby,7281,1,21,6,3,71,30,41,69
FC Midtjylla,7281,2,21,4,5,70,39,31,67
FC Nords,7281,3,14,7,9,71,53,18,49
Copenhagen,7281,4,13,5,12,55,45,10,44
AaB,7281,5,8,13,9,39,43,-4,37
Sonderjyske,7281,6,8,6,10,28,29,-1,30
AC Horsens,7281,7,5,13,12,31,53,-22,28
Randers FC,7281,8,5,7,12,23,39,-16,22
Silkeborg IF,7281,9,6,3,13,27,45,-18,21
Lyngby,7281,10,3,10,11,26,44,-18,19
AGF Aarhus,7281,11,4,6,12,17,38,-21,18
Brondby,7282,1,23,5,2,74,30,44,74
FC Midtjylla,7282,2,19,4,7,66,42,24,61
FC Nords,7282,3,14,7,9,79,57,22,49
Copenhagen,7282,4,14,4,12,61,49,12,46
AaB,7282,5,7,12,11,36,44,-8,33
AC Horsens,7282,6,6,14,10,34,54,-20,32
Sonderjyske,7282,7,8,6,10,28,29,-1,30
Randers FC,7282,8,5,7,12,25,41,-16,22
Silkeborg IF,7282,9,6,3,13,27,45,-18,21
Lyngby,7282,10,3,10,11,28,46,-18,19
AGF Aarhus,7282,11,4,6,12,17,38,-21,18
Brondby,7283,1,21,6,3,73,30,43,69
FC Midtjylla,7283,2,20,4,6,68,40,28,64
FC Nords,7283,3,13,7,10,70,58,12,46
Copenhagen,7283,4,13,4,13,52,47,5,43
AaB,7283,5,9,12,9,43,41,2,39
AC Horsens,7283,6,6,15,9,37,53,-16,33
Sonderjyske,7283,7,8,6,10,28,29,-1,30
Lyngby,7283,8,4,9,11,29,44,-15,21
Randers FC,7283,9,5,6,13,23,42,-19,21
Silkeborg IF,7283,10,5,4,13,25,44,-19,19
AGF Aarhus,7283,11,4,7,11,16,36,-20,19
FC Midtjylla,7284,1,21,4,5,66,39,27,67
Brondby,7284,2,19,6,5,70,38,32,63
FC Nords,7284,3,15,7,8,74,51,23,52
Copenhagen,7284,4,13,4,13,54,45,9,43
AC Horsens,7284,5,8,12,10,40,53,-13,36
AaB,7284,6,8,11,11,42,46,-4,35
Sonderjyske,7284,7,8,6,10,28,29,-1,30
Randers FC,7284,8,6,6,12,24,39,-15,24
Silkeborg IF,7284,9,6,3,13,27,45,-18,21
Lyngby,7284,10,3,9,12,26,45,-19,18
AGF Aarhus,7284,11,4,6,12,17,38,-21,18
Brondby,7285,1,22,6,2,78,30,48,72
FC Midtjylla,7285,2,18,6,6,62,40,22,60
Copenhagen,7285,3,15,4,11,60,43,17,49
FC Nords,7285,4,13,8,9,73,61,12,47
AaB,7285,5,7,13,10,39,45,-6,34
Sonderjyske,7285,6,8,6,10,28,29,-1,30
AC Horsens,7285,7,5,15,10,36,55,-19,30
Lyngby,7285,8,4,9,11,27,44,-17,21
Randers FC,7285,9,5,6,13,23,40,-17,21
AGF Aarhus,7285,10,5,6,11,19,37,-18,21
Silkeborg IF,7285,11,5,3,14,26,47,-21,18
Brondby,7286,1,20,6,4,68,34,34,66
FC Midtjylla,7286,2,19,6,5,63,35,28,63
Copenhagen,7286,3,14,4,12,57,46,11,46
FC Nords,7286,4,12,7,11,69,53,16,43
AaB,7286,5,9,12,9,38,40,-2,39
AC Horsens,7286,6,8,13,9,39,52,-13,37
Sonderjyske,7286,7,8,6,10,28,29,-1,30
Lyngby,7286,8,4,9,11,29,45,-16,21
Randers FC,7286,9,5,6,13,24,42,-18,21
Silkeborg IF,7286,10,5,4,13,27,46,-19,19
AGF Aarhus,7286,11,4,7,11,18,38,-20,19
Brondby,7287,1,20,7,3,68,30,38,67
FC Midtjylla,7287,2,19,5,6,61,38,23,62
Copenhagen,7287,3,14,6,10,62,44,18,48
FC Nords,7287,4,12,7,11,67,51,16,43
AaB,7287,5,9,11,10,41,43,-2,38
AC Horsens,7287,6,8,12,10,35,54,-19,36
Sonderjyske,7287,7,8,6,10,28,29,-1,30
Randers FC,7287,8,5,7,12,25,41,-16,22
Silkeborg IF,7287,9,6,3,13,28,46,-18,21
Lyngby,7287,10,3,10,11,28,46,-18,19
AGF Aarhus,7287,11,4,6,12,18,39,-21,18
Brondby,7288,1,22,5,3,71,33,38,71
FC Midtjylla,7288,2,20,4,6,65,38,27,64
Copenhagen,7288,3,15,4,11,60,46,14,49
FC Nords,7288,4,13,6,11,74,58,16,45
AC Horsens,7288,5,7,13,10,38,52,-14,34
AaB,7288,6,7,12,11,35,42,-7,33
Sonderjyske,7288,7,8,6,10,28,29,-1,30
Randers FC,7288,8,6,6,12,26,40,-14,24
Silkeborg IF,7288,9,6,3,13,28,46,-18,21
Lyngby,7288,10,3,9,12,27,47,-20,18
AGF Aarhus,7288,11,4,6,12,18,39,-21,18
Brondby,7289,1,20,7,3,72,35,37,67
FC Midtjylla,7289,2,19,6,5,65,41,24,63
FC Nords,7289,3,15,6,9,77,51,26,51
Copenhagen,7289,4,13,5,12,57,48,9,44
AaB,7289,5,9,12,9,45,46,-1,39
Sonderjyske,7289,6,8,6,10,28,29,-1,30
AC Horsens,7289,7,5,14,11,34,55,-21,29
Randers FC,7289,8,5,7,12,23,39,-16,22
Silkeborg IF,7289,9,6,3,13,27,45,-18,21
Lyngby,7289,10,3,10,11,26,44,-18,19
AGF Aarhus,7289,11,4,6,12,17,38,-21,18
Brondby,7290,1,21,6,3,71,33,38,69
FC Midtjylla,7290,2,18,5,7,62,41,21,59
FC Nords,7290,3,14,7,9,73,51,22,49
Copenhagen,7290,4,14,5,11,59,46,13,47
AC Horsens,7290,5,8,12,10,38,54,-16,36
AaB,7290,6,7,13,10,37,41,-4,34
Sonderjyske,7290,7,8,6,10,28,29,-1,30
Lyngby,7290,8,4,9,11,30,45,-15,21
Randers FC,7290,9,5,6,13,24,43,-19,21
AGF Aarhus,7290,10,5,6,11,17,36,-19,21
Silkeborg IF,7290,11,5,3,14,25,45,-20,18
Brondby,7291,1,23,5,2,75,30,45,74
FC Midtjylla,7291,2,18,5,7,63,40,23,59
Copenhagen,7291,3,15,5,10,60,43,17,50
FC Nords,7291,4,13,7,10,67,51,16,46
AaB,7291,5,8,12,10,38,44,-6,36
Sonderjyske,7291,6,8,6,10,28,29,-1,30
AC Horsens,7291,7,6,12,12,33,54,-21,30
Randers FC,7291,8,5,7,12,25,41,-16,22
AGF Aarhus,7291,9,5,6,11,18,36,-18,21
Lyngby,7291,10,3,10,11,28,46,-18,19
Silkeborg IF,7291,11,5,3,14,25,46,-21,18
Brondby,7292,1,21,5,4,72,34,38,68
FC Midtjylla,7292,2,19,4,7,66,43,23,61
FC Nords,7292,3,15,6,9,75,52,23,51
Copenhagen,7292,4,14,6,10,60,46,14,48
AC Horsens,7292,5,7,13,10,33,49,-16,34
AaB,7292,6,7,12,11,38,46,-8,33
Sonderjyske,7292,7,8,6,10,28,29,-1,30
Silkeborg IF,7292,8,6,3,13,30,44,-14,21
Lyngby,7292,9,4,9,11,27,44,-17,21
Randers FC,7292,10,5,6,13,23,40,-17,21
AGF Aarhus,7292,11,4,6,12,16,41,-25,18
Brondby,7293,1,19,7,4,73,38,35,64
FC Midtjylla,7293,2,19,5,6,69,44,25,62
FC Nords,7293,3,14,8,8,72,49,23,50
Copenhagen,7293,4,12,8,10,54,44,10,44
AaB,7293,5,9,12,9,40,42,-2,39
AC Horsens,7293,6,6,14,10,35,52,-17,32
Sonderjyske,7293,7,8,6,10,28,29,-1,30
Lyngby,7293,8,4,9,11,27,44,-17,21
Randers FC,7293,9,5,6,13,23,40,-17,21
Silkeborg IF,7293,10,6,3,13,27,45,-18,21
AGF Aarhus,7293,11,4,6,12,17,38,-21,18
Brondby,7294,1,21,6,3,72,33,39,69
FC Midtjylla,7294,2,19,4,7,64,39,25,61
FC Nords,7294,3,14,7,9,73,51,22,49
Copenhagen,7294,4,14,4,12,59,48,11,46
AC Horsens,7294,5,8,12,10,39,51,-12,36
AaB,7294,6,8,11,11,38,49,-11,35
Sonderjyske,7294,7,8,6,10,28,29,-1,30
Randers FC,7294,8,6,6,12,26,40,-14,24
AGF Aarhus,7294,9,5,6,11,19,37,-18,21
Lyngby,7294,10,3,9,12,27,47,-20,18
Silkeborg IF,7294,11,5,3,14,26,47,-21,18
Brondby,7295,1,23,5,2,74,28,46,74
FC Midtjylla,7295,2,19,5,6,63,39,24,62
FC Nords,7295,3,14,8,8,69,47,22,50
Copenhagen,7295,4,13,4,13,52,45,7,43
AC Horsens,7295,5,7,13,10,35,49,-14,34
AaB,7295,6,6,13,11,34,45,-11,31
Sonderjyske,7295,7,8,6,10,28,29,-1,30
Randers FC,7295,8,5,7,12,23,39,-16,22
Lyngby,7295,9,3,10,11,26,44,-18,19
Silkeborg IF,7295,10,5,4,13,25,44,-19,19
AGF Aarhus,7295,11,4,7,11,16,36,-20,19
Brondby,7296,1,21,6,3,70,33,37,69
FC Midtjylla,7296,2,21,5,4,71,38,33,68
FC Nords,7296,3,14,7,9,73,51,22,49
Copenhagen,7296,4,13,7,10,57,45,12,46
AaB,7296,5,7,11,12,39,44,-5,32
Sonderjyske,7296,6,8,6,10,28,29,-1,30
AC Horsens,7296,7,5,14,11,31,56,-25,29
Randers FC,7296,8,5,7,12,24,40,-16,22
Lyngby,7296,9,3,10,11,27,45,-18,19
Silkeborg IF,7296,10,5,4,13,27,46,-19,19
AGF Aarhus,7296,11,4,7,11,18,38,-20,19
Brondby,7297,1,21,5,4,70,35,35,68
FC Midtjylla,7297,2,18,6,6,66,39,27,60
FC Nords,7297,3,16,6,8,71,46,25,54
Copenhagen,7297,4,13,7,10,55,43,12,46
AaB,7297,5,7,13,10,37,41,-4,34
AC Horsens,7297,6,6,13,11,34,55,-21,31
Sonderjyske,7297,7,8,6,10,28,29,-1,30
Randers FC,7297,8,6,6,12,26,39,-13,24
AGF Aarhus,7297,9,5,6,11,18,37,-19,21
Silkeborg IF,7297,10,5,3,14,26,46,-20,18
Lyngby,7297,11,3,9,12,26,47,-21,18
Brondby,7298,1,20,7,3,72,36,36,67
FC Midtjylla,7298,2,20,6,4,68,37,31,66
FC Nords,7298,3,15,6,9,72,54,18,51
Copenhagen,7298,4,12,6,12,57,47,10,42
AC Horsens,7298,5,7,13,10,38,52,-14,34
AaB,7298,6,7,12,11,36,43,-7,33
Sonderjyske,7298,7,8,6,10,28,29,-1,30
Randers FC,7298,8,5,7,12,23,39,-16,22
Silkeborg IF,7298,9,6,3,13,28,44,-16,21
Lyngby,7298,10,3,10,11,26,44,-18,19
AGF Aarhus,7298,11,4,6,12,16,39,-23,18
Brondby,7299,1,21,6,3,73,32,41,69
FC Midtjylla,7299,2,20,6,4,67,39,28,66
FC Nords,7299,3,13,9,8,71,49,22,48
Copenhagen,7299,4,12,7,11,56,47,9,43
AaB,7299,5,7,13,10,36,43,-7,34
Sonderjyske,7299,6,8,6,10,28,29,-1,30
AC Horsens,7299,7,5,15,10,35,54,-19,30
Randers FC,7299,8,6,6,12,25,40,-15,24
Silkeborg IF,7299,9,6,3,13,28,44,-16,21
Lyngby,7299,10,3,9,12,27,46,-19,18
AGF Aarhus,7299,11,4,6,12,16,39,-23,18
Brondby,7300,1,20,7,3,69,32,37,67
FC Midtjylla,7300,2,19,6,5,63,35,28,63
FC Nords,7300,3,14,8,8,73,50,23,50
Copenhagen,7300,4,12,5,13,59,53,6,41
AaB,7300,5,9,12,9,40,43,-3,39
AC Horsens,7300,6,6,14,10,34,51,-17,32
Sonderjyske,7300,7,8,6,10,28,29,-1,30
Lyngby,7300,8,4,9,11,28,44,-16,21
Randers FC,7300,9,5,6,13,23,41,-18,21
AGF Aarhus,7300,10,5,6,11,19,38,-19,21
Silkeborg IF,7300,11,5,3,14,27,47,-20,18
Brondby,7301,1,21,6,3,75,34,41,69
FC Midtjylla,7301,2,17,7,6,63,43,20,58
FC Nords,7301,3,14,8,8,74,55,19,50
Copenhagen,7301,4,14,5,11,56,42,14,47
AaB,7301,5,8,12,10,38,41,-3,36
AC Horsens,7301,6,6,14,10,33,50,-17,32
Sonderjyske,7301,7,8,6,10,28,29,-1,30
Randers FC,7301,8,5,7,12,24,40,-16,22
Lyngby,7301,9,3,10,11,27,45,-18,19
Silkeborg IF,7301,10,5,4,13,25,44,-19,19
AGF Aarhus,7301,11,4,7,11,16,36,-20,19
Brondby,7302,1,20,7,3,69,32,37,67
FC Midtjylla,7302,2,18,5,7,62,46,16,59
FC Nords,7302,3,15,8,7,73,48,25,53
Copenhagen,7302,4,13,4,13,59,46,13,43
AaB,7302,5,8,13,9,40,43,-3,37
AC Horsens,7302,6,7,13,10,37,51,-14,34
Sonderjyske,7302,7,8,6,10,28,29,-1,30
Randers FC,7302,8,5,7,12,25,41,-16,22
Silkeborg IF,7302,9,6,3,13,28,45,-17,21
Lyngby,7302,10,3,10,11,28,46,-18,19
AGF Aarhus,7302,11,4,6,12,17,39,-22,18
Brondby,7303,1,21,7,2,74,28,46,70
FC Midtjylla,7303,2,18,7,5,62,41,21,61
FC Nords,7303,3,13,7,10,72,55,17,46
Copenhagen,7303,4,14,4,12,59,46,13,46
AaB,7303,5,9,13,8,40,40,0,40
Sonderjyske,7303,6,8,6,10,28,29,-1,30
AC Horsens,7303,7,5,14,11,33,56,-23,29
Lyngby,7303,8,4,9,11,28,45,-17,21
Randers FC,7303,9,5,6,13,24,41,-17,21
Silkeborg IF,7303,10,6,3,13,27,45,-18,21
AGF Aarhus,7303,11,4,6,12,17,38,-21,18
Brondby,7304,1,20,7,3,69,33,36,67
FC Midtjylla,7304,2,19,6,5,64,39,25,63
FC Nords,7304,3,15,6,9,78,52,26,51
Copenhagen,7304,4,15,5,10,58,44,14,50
AaB,7304,5,7,11,12,35,43,-8,32
AC Horsens,7304,6,6,13,11,34,53,-19,31
Sonderjyske,7304,7,8,6,10,28,29,-1,30
Randers FC,7304,8,5,7,12,23,39,-16,22
Lyngby,7304,9,3,10,11,26,44,-18,19
Silkeborg IF,7304,10,5,4,13,26,45,-19,19
AGF Aarhus,7304,11,4,7,11,17,37,-20,19
Brondby,7305,1,20,5,5,69,33,36,65
FC Midtjylla,7305,2,19,5,6,59,39,20,62
FC Nords,7305,3,15,7,8,76,48,28,52
Copenhagen,7305,4,13,7,10,52,41,11,46
AaB,7305,5,8,13,9,36,39,-3,37
AC Horsens,7305,6,6,13,11,33,51,-18,31
Sonderjyske,7305,7,8,6,10,28,29,-1,30
Randers FC,7305,8,6,6,12,25,40,-15,24
AGF Aarhus,7305,9,5,6,11,18,37,-19,21
Lyngby,7305,10,3,9,12,27,46,-19,18
Silkeborg IF,7305,11,5,3,14,26,46,-20,18
Brondby,7306,1,20,7,3,71,33,38,67
FC Midtjylla,7306,2,19,6,5,65,42,23,63
FC Nords,7306,3,15,7,8,78,52,26,52
Copenhagen,7306,4,14,4,12,59,48,11,46
AaB,7306,5,7,12,11,37,44,-7,33
AC Horsens,7306,6,6,14,10,38,55,-17,32
Sonderjyske,7306,7,8,6,10,28,29,-1,30
Randers FC,7306,8,6,6,12,29,41,-12,24
AGF Aarhus,7306,9,5,6,11,18,37,-19,21
Silkeborg IF,7306,10,5,3,14,26,46,-20,18
Lyngby,7306,11,3,9,12,28,50,-22,18
Brondby,7307,1,21,6,3,71,32,39,69
FC Midtjylla,7307,2,20,6,4,67,37,30,66
FC Nords,7307,3,14,6,10,76,55,21,48
Copenhagen,7307,4,13,4,13,54,44,10,43
AC Horsens,7307,5,8,12,10,37,52,-15,36
AaB,7307,6,7,12,11,36,47,-11,33
Sonderjyske,7307,7,8,6,10,28,29,-1,30
Lyngby,7307,8,4,9,11,28,44,-16,21
Silkeborg IF,7307,9,6,3,13,27,45,-18,21
Randers FC,7307,10,5,6,13,23,41,-18,21
AGF Aarhus,7307,11,4,6,12,17,38,-21,18
Brondby,7308,1,22,5,3,73,30,43,71
FC Midtjylla,7308,2,21,4,5,70,38,32,67
FC Nords,7308,3,14,6,10,73,57,16,48
Copenhagen,7308,4,13,5,12,58,49,9,44
AC Horsens,7308,5,7,13,10,39,57,-18,34
AaB,7308,6,7,11,12,40,48,-8,32
Sonderjyske,7308,7,8,6,10,28,29,-1,30
Randers FC,7308,8,5,7,12,24,40,-16,22
Silkeborg IF,7308,9,6,3,13,28,45,-17,21
Lyngby,7308,10,3,10,11,27,45,-18,19
AGF Aarhus,7308,11,4,6,12,17,39,-22,18
Brondby,7309,1,21,5,4,70,35,35,68
FC Midtjylla,7309,2,19,4,7,69,43,26,61
Copenhagen,7309,3,17,4,9,65,41,24,55
FC Nords,7309,4,14,6,10,75,54,21,48
AaB,7309,5,8,11,11,38,47,-9,35
Sonderjyske,7309,6,8,6,10,28,29,-1,30
AC Horsens,7309,7,6,12,12,34,57,-23,30
Lyngby,7309,8,4,9,11,29,44,-15,21
Silkeborg IF,7309,9,6,3,13,26,44,-18,21
Randers FC,7309,10,5,6,13,23,42,-19,21
AGF Aarhus,7309,11,4,6,12,16,37,-21,18
Brondby,7310,1,23,5,2,68,28,40,74
FC Midtjylla,7310,2,18,6,6,64,41,23,60
Copenhagen,7310,3,14,4,12,59,48,11,46
FC Nords,7310,4,12,9,9,72,53,19,45
