team,n,rank,w,d,l,gf,ga,gd,pts
Zenit,2561,4,8,8,4,25,17,8,32
Terek Grozny,2561,5,8,6,6,23,23,0,30
Krasnodar,2561,6,8,5,7,27,25,2,29
Din Moscow,2561,7,6,7,7,20,21,-1,25
FK Rubin,2561,8,6,5,9,22,20,2,23
Rostov,2561,9,4,7,9,11,18,-7,19
Amkar,2561,10,4,6,10,11,24,-13,18
Anzhi,2561,11,2,6,12,15,40,-25,12
Loko Moscow,2562,1,11,7,2,30,12,18,40
CSKA Moscow,2562,2,11,3,6,27,19,8,36
Spart Moscow,2562,3,10,5,5,39,29,10,35
Zenit,2562,4,8,9,3,23,14,9,33
Krasnodar,2562,5,8,6,6,30,27,3,30
Terek Grozny,2562,6,8,5,7,21,24,-3,29
FK Rubin,2562,7,5,7,8,24,20,4,22
Din Moscow,2562,8,5,7,8,18,23,-5,22
Amkar,2562,9,5,4,11,13,25,-12,19
Rostov,2562,10,4,6,10,10,20,-10,18
Anzhi,2562,11,3,5,12,16,38,-22,14
Loko Moscow,2563,1,11,6,3,31,16,15,39
CSKA Moscow,2563,2,11,3,6,27,19,8,36
Zenit,2563,3,8,8,4,25,15,10,32
Spart Moscow,2563,4,9,5,6,36,30,6,32
Krasnodar,2563,5,8,6,6,28,25,3,30
Terek Grozny,2563,6,7,6,7,20,23,-3,27
FK Rubin,2563,7,6,6,8,22,17,5,24
Din Moscow,2563,8,6,6,8,20,23,-3,24
Amkar,2563,9,5,5,10,11,22,-11,20
Rostov,2563,10,4,6,10,10,19,-9,18
Anzhi,2563,11,4,5,11,17,38,-21,17
Loko Moscow,2564,1,11,6,3,31,14,17,39
Spart Moscow,2564,2,10,6,4,38,27,11,36
CSKA Moscow,2564,3,10,5,5,27,19,8,35
Zenit,2564,4,8,9,3,24,15,9,33
Krasnodar,2564,5,8,6,6,30,27,3,30
Terek Grozny,2564,6,7,6,7,20,23,-3,27
FK Rubin,2564,7,6,6,8,24,19,5,24
Din Moscow,2564,8,5,6,9,18,25,-7,21
Rostov,2564,9,4,7,9,11,18,-7,19
Amkar,2564,10,5,4,11,11,24,-13,19
Anzhi,2564,11,2,7,11,14,37,-23,13
Loko Moscow,2565,1,11,6,3,30,13,17,39
CSKA Moscow,2565,2,10,5,5,27,19,8,35
Krasnodar,2565,3,10,4,6,30,25,5,34
Spart Moscow,2565,4,9,5,6,37,30,7,32
Zenit,2565,5,7,10,3,22,14,8,31
Terek Grozny,2565,6,8,5,7,25,27,-2,29
Din Moscow,2565,7,6,6,8,18,23,-5,24
FK Rubin,2565,8,6,5,9,23,18,5,23
Amkar,2565,9,6,4,10,14,24,-10,22
Rostov,2565,10,4,6,10,12,20,-8,18
Anzhi,2565,11,2,6,12,17,42,-25,12
Loko Moscow,2566,1,13,5,2,32,12,20,44
CSKA Moscow,2566,2,12,3,5,29,17,12,39
Spart Moscow,2566,3,10,5,5,38,27,11,35
Terek Grozny,2566,4,9,5,6,24,24,0,32
Krasnodar,2566,5,9,4,7,30,27,3,31
Zenit,2566,6,7,8,5,21,15,6,29
Din Moscow,2566,7,7,6,7,20,22,-2,27
FK Rubin,2566,8,5,5,10,22,20,2,20
Rostov,2566,9,4,6,10,10,20,-10,18
Amkar,2566,10,4,4,12,11,26,-15,16
Anzhi,2566,11,2,5,13,14,41,-27,11
Loko Moscow,2567,1,12,6,2,32,13,19,42
CSKA Moscow,2567,2,12,3,5,32,18,14,39
Spart Moscow,2567,3,9,7,4,40,27,13,34
Terek Grozny,2567,4,9,5,6,25,23,2,32
Krasnodar,2567,5,9,4,7,29,26,3,31
Zenit,2567,6,7,9,4,23,16,7,30
Din Moscow,2567,7,6,7,7,19,22,-3,25
FK Rubin,2567,8,5,5,10,21,19,2,20
Rostov,2567,9,4,6,10,10,22,-12,18
Amkar,2567,10,4,5,11,11,25,-14,17
Anzhi,2567,11,2,5,13,14,45,-31,11
Loko Moscow,2568,1,11,5,4,29,13,16,38
Spart Moscow,2568,2,10,5,5,38,26,12,35
Zenit,2568,3,9,8,3,24,14,10,35
Krasnodar,2568,4,10,4,6,31,25,6,34
CSKA Moscow,2568,5,10,3,7,26,21,5,33
Terek Grozny,2568,6,8,6,6,25,26,-1,30
Din Moscow,2568,7,6,6,8,19,24,-5,24
Rostov,2568,8,5,6,9,11,17,-6,21
FK Rubin,2568,9,5,5,10,23,22,1,20
Amkar,2568,10,4,5,11,11,27,-16,17
Anzhi,2568,11,3,5,12,18,40,-22,14
Loko Moscow,2569,1,12,6,2,30,11,19,42
CSKA Moscow,2569,2,10,5,5,25,17,8,35
Spart Moscow,2569,3,9,6,5,36,29,7,33
Zenit,2569,4,7,10,3,21,13,8,31
Krasnodar,2569,5,9,4,7,29,26,3,31
Terek Grozny,2569,6,7,6,7,22,26,-4,27
Din Moscow,2569,7,5,8,7,19,23,-4,23
FK Rubin,2569,8,5,6,9,23,20,3,21
Rostov,2569,9,5,6,9,13,18,-5,21
Amkar,2569,10,4,5,11,10,24,-14,17
Anzhi,2569,11,3,6,11,17,38,-21,15
Loko Moscow,2570,1,12,6,2,30,11,19,42
CSKA Moscow,2570,2,10,5,5,29,21,8,35
Zenit,2570,3,7,10,3,22,14,8,31
Spart Moscow,2570,4,8,7,5,37,31,6,31
Krasnodar,2570,5,9,4,7,30,25,5,31
Terek Grozny,2570,6,8,5,7,21,24,-3,29
FK Rubin,2570,7,6,5,9,22,20,2,23
Din Moscow,2570,8,5,7,8,19,24,-5,22
Rostov,2570,9,5,6,9,12,17,-5,21
Amkar,2570,10,4,5,11,11,25,-14,17
Anzhi,2570,11,3,6,11,19,40,-21,15
Loko Moscow,2571,1,12,6,2,32,13,19,42
Spart Moscow,2571,2,10,6,4,40,25,15,36
CSKA Moscow,2571,3,10,3,7,26,20,6,33
Zenit,2571,4,8,8,4,23,15,8,32
Krasnodar,2571,5,8,5,7,29,29,0,29
Terek Grozny,2571,6,7,6,7,23,26,-3,27
Din Moscow,2571,7,6,7,7,21,23,-2,25
FK Rubin,2571,8,6,5,9,26,21,5,23
Amkar,2571,9,5,4,11,11,27,-16,19
Rostov,2571,10,4,6,10,10,20,-10,18
Anzhi,2571,11,3,6,11,17,39,-22,15
Loko Moscow,2572,1,11,6,3,30,13,17,39
CSKA Moscow,2572,2,11,3,6,27,19,8,36
Spart Moscow,2572,3,9,7,4,37,27,10,34
Krasnodar,2572,4,10,4,6,33,27,6,34
Zenit,2572,5,8,9,3,23,14,9,33
Terek Grozny,2572,6,9,5,6,23,23,0,32
FK Rubin,2572,7,6,5,9,26,21,5,23
Din Moscow,2572,8,5,7,8,18,25,-7,22
Rostov,2572,9,4,7,9,10,17,-7,19
Amkar,2572,10,4,4,12,11,27,-16,16
Anzhi,2572,11,2,5,13,14,39,-25,11
Loko Moscow,2573,1,11,6,3,31,14,17,39
CSKA Moscow,2573,2,11,4,5,28,17,11,37
Spart Moscow,2573,3,10,6,4,37,27,10,36
Krasnodar,2573,4,10,4,6,29,24,5,34
Zenit,2573,5,7,10,3,23,15,8,31
Terek Grozny,2573,6,8,5,7,23,25,-2,29
Din Moscow,2573,7,5,7,8,17,22,-5,22
FK Rubin,2573,8,5,6,9,21,18,3,21
Rostov,2573,9,4,6,10,11,19,-8,18
Amkar,2573,10,4,5,11,11,25,-14,17
Anzhi,2573,11,3,5,12,16,41,-25,14
Loko Moscow,2574,1,13,5,2,35,11,24,44
CSKA Moscow,2574,2,11,3,6,31,21,10,36
Spart Moscow,2574,3,10,5,5,37,30,7,35
Zenit,2574,4,8,8,4,24,17,7,32
Terek Grozny,2574,5,8,6,6,22,23,-1,30
Krasnodar,2574,6,8,4,8,28,30,-2,28
Din Moscow,2574,7,6,6,8,18,23,-5,24
FK Rubin,2574,8,6,5,9,23,19,4,23
Amkar,2574,9,5,5,10,13,22,-9,20
Rostov,2574,10,4,6,10,11,19,-8,18
Anzhi,2574,11,2,5,13,16,43,-27,11
Loko Moscow,2575,1,12,5,3,32,13,19,41
CSKA Moscow,2575,2,12,3,5,29,18,11,39
Spart Moscow,2575,3,9,5,6,36,28,8,32
Zenit,2575,4,8,8,4,23,16,7,32
Terek Grozny,2575,5,8,5,7,22,25,-3,29
Krasnodar,2575,6,8,4,8,27,28,-1,28
Din Moscow,2575,7,6,6,8,19,24,-5,24
FK Rubin,2575,8,6,5,9,23,18,5,23
Amkar,2575,9,6,4,10,13,23,-10,22
Rostov,2575,10,5,6,9,11,17,-6,21
Anzhi,2575,11,2,5,13,15,40,-25,11
Loko Moscow,2576,1,12,6,2,30,11,19,42
CSKA Moscow,2576,2,12,3,5,31,17,14,39
Spart Moscow,2576,3,10,5,5,36,28,8,35
Krasnodar,2576,4,8,6,6,28,25,3,30
Zenit,2576,5,7,8,5,21,15,6,29
Terek Grozny,2576,6,7,6,7,22,26,-4,27
Din Moscow,2576,7,6,6,8,19,23,-4,24
Amkar,2576,8,6,4,10,15,24,-9,22
FK Rubin,2576,9,5,6,9,23,20,3,21
Rostov,2576,10,4,6,10,10,18,-8,18
Anzhi,2576,11,2,6,12,15,43,-28,12
Loko Moscow,2577,1,12,5,3,31,12,19,41
Spart Moscow,2577,2,9,6,5,36,28,8,33
CSKA Moscow,2577,3,10,3,7,26,22,4,33
Zenit,2577,4,8,8,4,24,16,8,32
Krasnodar,2577,5,9,5,6,30,26,4,32
Terek Grozny,2577,6,8,6,6,21,22,-1,30
Din Moscow,2577,7,6,7,7,25,25,0,25
FK Rubin,2577,8,5,6,9,25,25,0,21
Amkar,2577,9,5,4,11,10,23,-13,19
Rostov,2577,10,4,6,10,10,18,-8,18
Anzhi,2577,11,3,6,11,16,37,-21,15
Loko Moscow,2578,1,12,6,2,32,13,19,42
CSKA Moscow,2578,2,11,4,5,28,19,9,37
Spart Moscow,2578,3,10,6,4,37,26,11,36
Zenit,2578,4,7,10,3,24,16,8,31
Krasnodar,2578,5,8,5,7,29,27,2,29
Terek Grozny,2578,6,7,6,7,20,24,-4,27
FK Rubin,2578,7,5,7,8,24,20,4,22
Din Moscow,2578,8,5,7,8,19,25,-6,22
Rostov,2578,9,4,6,10,10,18,-8,18
Amkar,2578,10,4,6,10,10,23,-13,18
Anzhi,2578,11,3,5,12,16,38,-22,14
Loko Moscow,2579,1,11,5,4,30,14,16,38
Spart Moscow,2579,2,10,6,4,36,25,11,36
Zenit,2579,3,9,8,3,24,14,10,35
CSKA Moscow,2579,4,10,4,6,26,19,7,34
Krasnodar,2579,5,9,5,6,30,26,4,32
Terek Grozny,2579,6,8,5,7,22,24,-2,29
FK Rubin,2579,7,6,6,8,25,19,6,24
Din Moscow,2579,8,5,6,9,17,25,-8,21
Rostov,2579,9,4,7,9,10,17,-7,19
Amkar,2579,10,4,4,12,10,25,-15,16
Anzhi,2579,11,3,6,11,16,38,-22,15
Loko Moscow,2580,1,12,6,2,31,12,19,42
CSKA Moscow,2580,2,11,3,6,27,19,8,36
Spart Moscow,2580,3,10,5,5,37,27,10,35
Zenit,2580,4,8,8,4,22,14,8,32
Krasnodar,2580,5,8,6,6,29,26,3,30
Terek Grozny,2580,6,7,5,8,21,27,-6,26
FK Rubin,2580,7,6,6,8,25,19,6,24
Din Moscow,2580,8,6,6,8,19,24,-5,24
Amkar,2580,9,5,4,11,12,24,-12,19
Rostov,2580,10,4,6,10,10,19,-9,18
Anzhi,2580,11,3,5,12,18,40,-22,14
Loko Moscow,2581,1,11,6,3,32,15,17,39
CSKA Moscow,2581,2,11,3,6,27,19,8,36
Spart Moscow,2581,3,9,7,4,38,27,11,34
Krasnodar,2581,4,10,4,6,33,27,6,34
Zenit,2581,5,8,9,3,23,14,9,33
Terek Grozny,2581,6,7,5,8,20,24,-4,26
Din Moscow,2581,7,6,7,7,20,22,-2,25
FK Rubin,2581,8,5,5,10,22,22,0,20
Rostov,2581,9,4,7,9,11,18,-7,19
Amkar,2581,10,5,4,11,10,25,-15,19
Anzhi,2581,11,3,5,12,16,39,-23,14
Loko Moscow,2582,1,11,5,4,31,18,13,38
CSKA Moscow,2582,2,11,4,5,26,17,9,37
Spart Moscow,2582,3,9,7,4,36,27,9,34
Zenit,2582,4,8,9,3,26,15,11,33
Krasnodar,2582,5,9,4,7,31,27,4,31
Terek Grozny,2582,6,8,5,7,23,25,-2,29
Din Moscow,2582,7,6,7,7,19,22,-3,25
FK Rubin,2582,8,6,5,9,24,20,4,23
Rostov,2582,9,4,6,10,10,18,-8,18
Amkar,2582,10,4,5,11,11,25,-14,17
Anzhi,2582,11,3,5,12,16,39,-23,14
Loko Moscow,2583,1,12,5,3,31,12,19,41
CSKA Moscow,2583,2,10,4,6,26,20,6,34
Spart Moscow,2583,3,9,6,5,36,27,9,33
Zenit,2583,4,8,9,3,22,13,9,33
Terek Grozny,2583,5,9,5,6,24,23,1,32
Krasnodar,2583,6,8,4,8,27,29,-2,28
Din Moscow,2583,7,6,7,7,18,21,-3,25
FK Rubin,2583,8,6,5,9,24,18,6,23
Amkar,2583,9,5,4,11,12,25,-13,19
Rostov,2583,10,4,6,10,10,20,-10,18
Anzhi,2583,11,3,5,12,17,39,-22,14
Loko Moscow,2584,1,13,5,2,31,11,20,44
Spart Moscow,2584,2,10,5,5,36,27,9,35
CSKA Moscow,2584,3,10,5,5,26,18,8,35
Terek Grozny,2584,4,9,5,6,27,25,2,32
Zenit,2584,5,7,9,4,21,14,7,30
Krasnodar,2584,6,8,5,7,28,26,2,29
FK Rubin,2584,7,6,6,8,24,18,6,24
Din Moscow,2584,8,6,6,8,18,23,-5,24
Rostov,2584,9,4,6,10,10,18,-8,18
Amkar,2584,10,4,4,12,12,28,-16,16
Anzhi,2584,11,2,6,12,16,41,-25,12
Loko Moscow,2585,1,11,6,3,31,14,17,39
CSKA Moscow,2585,2,11,3,6,29,20,9,36
Zenit,2585,3,9,8,3,25,14,11,35
Spart Moscow,2585,4,10,5,5,38,28,10,35
Krasnodar,2585,5,9,5,6,31,27,4,32
Terek Grozny,2585,6,8,6,6,22,22,0,30
Din Moscow,2585,7,6,6,8,19,24,-5,24
FK Rubin,2585,8,5,5,10,23,21,2,20
Amkar,2585,9,5,5,10,11,23,-12,20
Rostov,2585,10,4,6,10,11,19,-8,18
Anzhi,2585,11,2,5,13,14,42,-28,11
Loko Moscow,2586,1,12,5,3,31,13,18,41
CSKA Moscow,2586,2,11,4,5,31,21,10,37
Spart Moscow,2586,3,9,6,5,39,27,12,33
Zenit,2586,4,8,9,3,26,16,10,33
Terek Grozny,2586,5,8,5,7,21,23,-2,29
Krasnodar,2586,6,8,4,8,29,30,-1,28
Din Moscow,2586,7,7,6,7,20,22,-2,27
FK Rubin,2586,8,6,5,9,26,21,5,23
Rostov,2586,9,4,7,9,10,17,-7,19
Amkar,2586,10,4,4,12,10,29,-19,16
Anzhi,2586,11,3,5,12,16,40,-24,14
Loko Moscow,2587,1,12,6,2,33,13,20,42
CSKA Moscow,2587,2,11,3,6,27,22,5,36
Spart Moscow,2587,3,9,6,5,37,27,10,33
Zenit,2587,4,8,8,4,26,15,11,32
Krasnodar,2587,5,8,6,6,30,27,3,30
Terek Grozny,2587,6,8,6,6,22,23,-1,30
Din Moscow,2587,7,6,6,8,18,24,-6,24
FK Rubin,2587,8,5,6,9,22,19,3,21
Rostov,2587,9,5,6,9,11,17,-6,21
Amkar,2587,10,4,5,11,10,24,-14,17
Anzhi,2587,11,2,6,12,15,40,-25,12
Loko Moscow,2588,1,12,6,2,31,11,20,42
CSKA Moscow,2588,2,10,4,6,29,22,7,34
Spart Moscow,2588,3,9,6,5,42,32,10,33
Zenit,2588,4,8,9,3,25,16,9,33
Krasnodar,2588,5,8,5,7,28,27,1,29
Terek Grozny,2588,6,8,5,7,23,24,-1,29
Din Moscow,2588,7,6,6,8,20,26,-6,24
Amkar,2588,8,6,4,10,15,26,-11,22
FK Rubin,2588,9,5,6,9,23,20,3,21
Rostov,2588,10,4,7,9,12,19,-7,19
Anzhi,2588,11,2,6,12,15,40,-25,12
Loko Moscow,2589,1,11,6,3,29,13,16,39
CSKA Moscow,2589,2,12,3,5,30,17,13,39
Spart Moscow,2589,3,10,5,5,40,28,12,35
Krasnodar,2589,4,10,4,6,35,27,8,34
Terek Grozny,2589,5,9,5,6,26,24,2,32
Zenit,2589,6,7,9,4,21,16,5,30
Din Moscow,2589,7,5,7,8,17,23,-6,22
FK Rubin,2589,8,5,6,9,24,23,1,21
Amkar,2589,9,5,4,11,11,24,-13,19
Rostov,2589,10,4,6,10,11,21,-10,18
Anzhi,2589,11,2,5,13,16,44,-28,11
Loko Moscow,2590,1,12,5,3,32,16,16,41
CSKA Moscow,2590,2,12,3,5,27,17,10,39
Spart Moscow,2590,3,9,7,4,37,28,9,34
Krasnodar,2590,4,10,4,6,33,26,7,34
Terek Grozny,2590,5,8,6,6,23,22,1,30
Zenit,2590,6,7,8,5,22,16,6,29
Din Moscow,2590,7,6,7,7,21,23,-2,25
FK Rubin,2590,8,5,5,10,23,22,1,20
Rostov,2590,9,4,7,9,12,19,-7,19
Amkar,2590,10,4,5,11,9,23,-14,17
Anzhi,2590,11,2,5,13,14,41,-27,11
Loko Moscow,2591,1,11,7,2,31,13,18,40
CSKA Moscow,2591,2,11,4,5,29,18,11,37
Spart Moscow,2591,3,9,6,5,35,26,9,33
Krasnodar,2591,4,9,5,6,30,26,4,32
Zenit,2591,5,7,10,3,23,15,8,31
Terek Grozny,2591,6,8,6,6,22,23,-1,30
Din Moscow,2591,7,6,6,8,19,23,-4,24
FK Rubin,2591,8,5,5,10,22,21,1,20
Amkar,2591,9,5,5,10,10,22,-12,20
Rostov,2591,10,4,7,9,10,17,-7,19
Anzhi,2591,11,2,5,13,15,42,-27,11
Loko Moscow,2592,1,12,6,2,31,12,19,42
CSKA Moscow,2592,2,11,3,6,28,20,8,36
Spart Moscow,2592,3,10,5,5,41,31,10,35
Terek Grozny,2592,4,9,5,6,23,23,0,32
Zenit,2592,5,7,8,5,22,17,5,29
Krasnodar,2592,6,8,5,7,28,26,2,29
FK Rubin,2592,7,7,5,8,24,17,7,26
Din Moscow,2592,8,6,6,8,19,24,-5,24
Rostov,2592,9,4,6,10,14,22,-8,18
Amkar,2592,10,4,4,12,10,26,-16,16
Anzhi,2592,11,3,5,12,16,38,-22,14
Loko Moscow,2593,1,12,6,2,32,13,19,42
CSKA Moscow,2593,2,11,3,6,28,20,8,36
Zenit,2593,3,8,9,3,26,15,11,33
Spart Moscow,2593,4,9,6,5,37,29,8,33
Terek Grozny,2593,5,8,6,6,25,25,0,30
Krasnodar,2593,6,8,4,8,27,26,1,28
FK Rubin,2593,7,7,5,8,24,17,7,26
Din Moscow,2593,8,5,7,8,18,24,-6,22
Amkar,2593,9,5,5,10,13,24,-11,20
Rostov,2593,10,4,6,10,11,20,-9,18
Anzhi,2593,11,2,5,13,15,43,-28,11
Loko Moscow,2594,1,11,5,4,30,14,16,38
Spart Moscow,2594,2,11,5,4,37,26,11,38
CSKA Moscow,2594,3,11,3,6,26,18,8,36
Zenit,2594,4,9,8,3,23,13,10,35
Krasnodar,2594,5,9,5,6,29,25,4,32
Terek Grozny,2594,6,7,6,7,22,26,-4,27
FK Rubin,2594,7,6,6,8,23,17,6,24
Din Moscow,2594,8,5,6,9,17,24,-7,21
Amkar,2594,9,5,4,11,13,25,-12,19
Rostov,2594,10,4,6,10,10,18,-8,18
Anzhi,2594,11,2,6,12,15,39,-24,12
Loko Moscow,2595,1,11,6,3,32,15,17,39
CSKA Moscow,2595,2,11,4,5,27,18,9,37
Spart Moscow,2595,3,10,5,5,39,29,10,35
Krasnodar,2595,4,9,5,6,30,26,4,32
Terek Grozny,2595,5,9,5,6,23,23,0,32
Zenit,2595,6,7,10,3,23,15,8,31
FK Rubin,2595,7,6,6,8,24,19,5,24
Din Moscow,2595,8,6,6,8,21,25,-4,24
Rostov,2595,9,4,6,10,11,20,-9,18
Amkar,2595,10,4,4,12,9,24,-15,16
Anzhi,2595,11,2,5,13,16,41,-25,11
Loko Moscow,2596,1,12,6,2,32,13,19,42
CSKA Moscow,2596,2,10,3,7,26,22,4,33
Zenit,2596,3,8,8,4,25,15,10,32
Krasnodar,2596,4,9,5,6,30,26,4,32
Spart Moscow,2596,5,8,7,5,35,29,6,31
Terek Grozny,2596,6,8,5,7,23,28,-5,29
Din Moscow,2596,7,5,8,7,20,24,-4,23
Amkar,2596,8,6,4,10,16,22,-6,22
FK Rubin,2596,9,5,6,9,23,20,3,21
Rostov,2596,10,4,7,9,10,17,-7,19
Anzhi,2596,11,3,5,12,17,41,-24,14
Loko Moscow,2597,1,11,6,3,29,13,16,39
CSKA Moscow,2597,2,11,3,6,29,21,8,36
Spart Moscow,2597,3,10,5,5,41,28,13,35
Zenit,2597,4,8,9,3,23,14,9,33
Krasnodar,2597,5,9,4,7,29,26,3,31
Terek Grozny,2597,6,7,7,6,22,24,-2,28
FK Rubin,2597,7,7,5,8,25,17,8,26
Din Moscow,2597,8,6,6,8,20,25,-5,24
Rostov,2597,9,4,6,10,10,18,-8,18
Amkar,2597,10,4,5,11,9,27,-18,17
Anzhi,2597,11,2,6,12,18,42,-24,12
Loko Moscow,2598,1,13,5,2,35,12,23,44
Spart Moscow,2598,2,10,6,4,39,27,12,36
CSKA Moscow,2598,3,11,3,6,29,21,8,36
Zenit,2598,4,8,8,4,23,14,9,32
Krasnodar,2598,5,9,4,7,29,29,0,31
Terek Grozny,2598,6,8,6,6,22,23,-1,30
FK Rubin,2598,7,6,5,9,24,20,4,23
Din Moscow,2598,8,5,6,9,19,27,-8,21
Rostov,2598,9,4,7,9,12,19,-7,19
Amkar,2598,10,4,5,11,9,23,-14,17
Anzhi,2598,11,2,5,13,17,43,-26,11
Loko Moscow,2599,1,12,6,2,30,11,19,42
CSKA Moscow,2599,2,10,4,6,26,19,7,34
Zenit,2599,3,8,9,3,22,13,9,33
Krasnodar,2599,4,9,4,7,30,27,3,31
Spart Moscow,2599,5,8,6,6,36,31,5,30
Terek Grozny,2599,6,8,5,7,22,24,-2,29
Din Moscow,2599,7,6,7,7,20,22,-2,25
Amkar,2599,8,6,4,10,12,23,-11,22
Rostov,2599,9,5,6,9,13,18,-5,21
FK Rubin,2599,10,5,5,10,23,22,1,20
Anzhi,2599,11,2,6,12,16,40,-24,12
Loko Moscow,2600,1,11,7,2,32,14,18,40
Spart Moscow,2600,2,11,5,4,40,28,12,38
CSKA Moscow,2600,3,11,4,5,26,17,9,37
Zenit,2600,4,7,10,3,23,15,8,31
Krasnodar,2600,5,8,5,7,29,27,2,29
Terek Grozny,2600,6,8,5,7,23,25,-2,29
FK Rubin,2600,7,7,5,8,25,19,6,26
Din Moscow,2600,8,5,6,9,20,26,-6,21
Rostov,2600,9,4,6,10,11,19,-8,18
Amkar,2600,10,4,4,12,9,25,-16,16
Anzhi,2600,11,3,5,12,17,40,-23,14
Loko Moscow,2601,1,13,5,2,34,13,21,44
CSKA Moscow,2601,2,11,4,5,28,19,9,37
Spart Moscow,2601,3,10,6,4,37,27,10,36
Krasnodar,2601,4,9,4,7,31,28,3,31
Zenit,2601,5,7,9,4,22,15,7,30
Terek Grozny,2601,6,8,5,7,24,25,-1,29
FK Rubin,2601,7,6,5,9,23,19,4,23
Din Moscow,2601,8,5,6,9,17,24,-7,21
Rostov,2601,9,4,7,9,10,17,-7,19
Amkar,2601,10,5,4,11,13,26,-13,19
Anzhi,2601,11,2,5,13,16,42,-26,11
Loko Moscow,2602,1,11,5,4,31,15,16,38
CSKA Moscow,2602,2,11,3,6,29,19,10,36
Zenit,2602,3,9,8,3,24,14,10,35
Spart Moscow,2602,4,10,5,5,36,29,7,35
Krasnodar,2602,5,10,4,6,30,25,5,34
Terek Grozny,2602,6,7,5,8,20,26,-6,26
Din Moscow,2602,7,5,7,8,17,22,-5,22
Amkar,2602,8,6,4,10,14,22,-8,22
FK Rubin,2602,9,5,6,9,21,18,3,21
Rostov,2602,10,4,6,10,11,19,-8,18
Anzhi,2602,11,3,5,12,17,41,-24,14
Loko Moscow,2603,1,12,5,3,32,15,17,41
Spart Moscow,2603,2,10,6,4,38,25,13,36
CSKA Moscow,2603,3,11,3,6,30,21,9,36
Zenit,2603,4,9,8,3,27,15,12,35
Krasnodar,2603,5,9,4,7,30,28,2,31
Terek Grozny,2603,6,7,5,8,20,24,-4,26
FK Rubin,2603,7,6,5,9,24,20,4,23
Din Moscow,2603,8,5,6,9,18,26,-8,21
Amkar,2603,9,5,5,10,10,22,-12,20
Rostov,2603,10,4,6,10,10,19,-9,18
Anzhi,2603,11,3,5,12,16,40,-24,14
Loko Moscow,2604,1,11,6,3,30,14,16,39
CSKA Moscow,2604,2,10,5,5,27,19,8,35
Zenit,2604,3,8,9,3,23,13,10,33
Spart Moscow,2604,4,9,5,6,37,30,7,32
Terek Grozny,2604,5,8,6,6,22,23,-1,30
Krasnodar,2604,6,8,5,7,28,27,1,29
FK Rubin,2604,7,7,5,8,26,18,8,26
Rostov,2604,8,5,6,9,12,18,-6,21
Din Moscow,2604,9,5,6,9,18,25,-7,21
Amkar,2604,10,5,5,10,12,24,-12,20
Anzhi,2604,11,2,6,12,17,41,-24,12
Loko Moscow,2605,1,12,6,2,32,13,19,42
CSKA Moscow,2605,2,12,3,5,28,17,11,39
Spart Moscow,2605,3,10,5,5,39,28,11,35
Krasnodar,2605,4,8,6,6,30,27,3,30
Zenit,2605,5,7,8,5,21,15,6,29
Terek Grozny,2605,6,8,5,7,24,25,-1,29
FK Rubin,2605,7,6,6,8,23,18,5,24
Din Moscow,2605,8,5,6,9,17,25,-8,21
Amkar,2605,9,5,4,11,12,26,-14,19
Rostov,2605,10,4,6,10,10,18,-8,18
Anzhi,2605,11,3,5,12,17,41,-24,14
Loko Moscow,2606,1,12,6,2,32,11,21,42
Spart Moscow,2606,2,9,7,4,38,26,12,34
CSKA Moscow,2606,3,10,4,6,27,21,6,34
Zenit,2606,4,8,8,4,24,17,7,32
Krasnodar,2606,5,8,6,6,29,26,3,30
Terek Grozny,2606,6,8,5,7,23,23,0,29
Din Moscow,2606,7,6,7,7,19,21,-2,25
FK Rubin,2606,8,5,6,9,23,21,2,21
Amkar,2606,9,5,5,10,11,23,-12,20
Rostov,2606,10,4,6,10,10,21,-11,18
Anzhi,2606,11,2,6,12,15,41,-26,12
Loko Moscow,2607,1,12,5,3,34,14,20,41
Spart Moscow,2607,2,10,6,4,36,26,10,36
CSKA Moscow,2607,3,11,3,6,27,20,7,36
Zenit,2607,4,8,8,4,25,19,6,32
Krasnodar,2607,5,9,4,7,29,25,4,31
Terek Grozny,2607,6,7,6,7,21,24,-3,27
FK Rubin,2607,7,7,5,8,25,19,6,26
Din Moscow,2607,8,5,6,9,20,26,-6,21
Rostov,2607,9,4,7,9,10,17,-7,19
Amkar,2607,10,5,4,11,10,23,-13,19
Anzhi,2607,11,2,6,12,15,39,-24,12
Loko Moscow,2608,1,12,5,3,32,12,20,41
Spart Moscow,2608,2,11,5,4,43,30,13,38
CSKA Moscow,2608,3,10,4,6,27,20,7,34
Krasnodar,2608,4,10,4,6,30,24,6,34
Zenit,2608,5,7,9,4,22,17,5,30
Terek Grozny,2608,6,8,5,7,21,24,-3,29
FK Rubin,2608,7,6,5,9,24,21,3,23
Din Moscow,2608,8,5,6,9,20,28,-8,21
Amkar,2608,9,5,4,11,13,25,-12,19
Rostov,2608,10,4,6,10,12,20,-8,18
Anzhi,2608,11,3,5,12,16,39,-23,14
Loko Moscow,2609,1,11,5,4,31,15,16,38
CSKA Moscow,2609,2,11,3,6,29,21,8,36
Zenit,2609,3,9,8,3,27,15,12,35
Krasnodar,2609,4,10,4,6,30,25,5,34
Spart Moscow,2609,5,9,5,6,37,28,9,32
Terek Grozny,2609,6,8,5,7,21,23,-2,29
Din Moscow,2609,7,6,6,8,19,24,-5,24
