team,n,rank,w,d,l,gf,ga,gd,pts
Melbourne V,2459,4,13,6,10,45,38,7,45
Adelaide Utd,2459,5,11,6,11,37,40,-3,39
Brisbane,2459,6,10,5,13,33,42,-9,35
Western Sydn,2459,7,8,9,10,38,47,-9,33
Perth Glory,2459,8,10,2,15,37,50,-13,32
Wellington P,2459,9,5,6,16,31,55,-24,21
CC Mariners,2459,10,4,8,15,28,49,-21,20
Sydney FC,2460,1,21,4,3,68,24,44,67
N'castle Jet,2460,2,15,5,8,57,39,18,50
Melbourne C,2460,3,15,4,10,45,33,12,49
Melbourne V,2460,4,13,5,11,47,42,5,44
Adelaide Utd,2460,5,11,6,11,37,40,-3,39
Brisbane,2460,6,10,5,13,33,42,-9,35
Western Sydn,2460,7,8,9,10,38,47,-9,33
Perth Glory,2460,8,10,2,15,37,50,-13,32
Wellington P,2460,9,5,6,16,31,55,-24,21
CC Mariners,2460,10,4,8,15,28,49,-21,20
Sydney FC,2461,1,21,4,3,67,23,44,67
N'castle Jet,2461,2,16,5,7,59,37,22,53
Melbourne C,2461,3,14,4,11,43,35,8,46
Melbourne V,2461,4,13,5,11,46,41,5,44
Adelaide Utd,2461,5,11,6,11,37,40,-3,39
Brisbane,2461,6,10,5,13,33,42,-9,35
Western Sydn,2461,7,8,9,10,38,47,-9,33
Perth Glory,2461,8,10,2,15,37,50,-13,32
Wellington P,2461,9,5,6,16,31,55,-24,21
CC Mariners,2461,10,4,8,15,28,49,-21,20
Sydney FC,2462,1,21,4,3,66,22,44,67
N'castle Jet,2462,2,16,5,7,60,37,23,53
Melbourne C,2462,3,14,4,11,43,36,7,46
Melbourne V,2462,4,13,5,11,45,40,5,44
Adelaide Utd,2462,5,11,6,11,37,40,-3,39
Brisbane,2462,6,10,5,13,33,42,-9,35
Western Sydn,2462,7,8,9,10,38,47,-9,33
Perth Glory,2462,8,10,2,15,37,50,-13,32
Wellington P,2462,9,5,6,16,31,55,-24,21
CC Mariners,2462,10,4,8,15,28,49,-21,20
Sydney FC,2463,1,20,4,4,64,23,41,64
N'castle Jet,2463,2,16,5,7,59,38,21,53
Melbourne V,2463,3,14,5,10,46,38,8,47
Melbourne C,2463,4,14,4,11,44,35,9,46
Adelaide Utd,2463,5,11,6,11,37,40,-3,39
Brisbane,2463,6,10,5,13,33,42,-9,35
Western Sydn,2463,7,8,9,10,38,47,-9,33
Perth Glory,2463,8,10,2,15,37,50,-13,32
Wellington P,2463,9,5,6,16,31,55,-24,21
CC Mariners,2463,10,4,8,15,28,49,-21,20
Sydney FC,2464,1,21,4,3,67,22,45,67
N'castle Jet,2464,2,16,5,7,59,38,21,53
Melbourne C,2464,3,14,4,11,44,35,9,46
Melbourne V,2464,4,13,5,11,45,41,4,44
Adelaide Utd,2464,5,11,6,11,37,40,-3,39
Brisbane,2464,6,10,5,13,33,42,-9,35
Western Sydn,2464,7,8,9,10,38,47,-9,33
Perth Glory,2464,8,10,2,15,37,50,-13,32
Wellington P,2464,9,5,6,16,31,55,-24,21
CC Mariners,2464,10,4,8,15,28,49,-21,20
Sydney FC,2465,1,21,4,3,69,23,46,67
N'castle Jet,2465,2,15,5,8,57,38,19,50
Melbourne C,2465,3,15,4,10,44,33,11,49
Melbourne V,2465,4,13,5,11,46,43,3,44
Adelaide Utd,2465,5,11,6,11,37,40,-3,39
Brisbane,2465,6,10,5,13,33,42,-9,35
Western Sydn,2465,7,8,9,10,38,47,-9,33
Perth Glory,2465,8,10,2,15,37,50,-13,32
Wellington P,2465,9,5,6,16,31,55,-24,21
CC Mariners,2465,10,4,8,15,28,49,-21,20
Sydney FC,2466,1,20,4,4,64,23,41,64
N'castle Jet,2466,2,15,5,8,57,38,19,50
Melbourne C,2466,3,15,4,10,44,33,11,49
Melbourne V,2466,4,14,5,10,46,38,8,47
Adelaide Utd,2466,5,11,6,11,37,40,-3,39
Brisbane,2466,6,10,5,13,33,42,-9,35
Western Sydn,2466,7,8,9,10,38,47,-9,33
Perth Glory,2466,8,10,2,15,37,50,-13,32
Wellington P,2466,9,5,6,16,31,55,-24,21
CC Mariners,2466,10,4,8,15,28,49,-21,20
Sydney FC,2467,1,21,4,3,68,23,45,67
N'castle Jet,2467,2,16,5,7,61,38,23,53
Melbourne C,2467,3,14,4,11,44,37,7,46
Melbourne V,2467,4,13,5,11,46,42,4,44
Adelaide Utd,2467,5,11,6,11,37,40,-3,39
Brisbane,2467,6,10,5,13,33,42,-9,35
Western Sydn,2467,7,8,9,10,38,47,-9,33
Perth Glory,2467,8,10,2,15,37,50,-13,32
Wellington P,2467,9,5,6,16,31,55,-24,21
CC Mariners,2467,10,4,8,15,28,49,-21,20
Sydney FC,2468,1,21,4,3,67,22,45,67
N'castle Jet,2468,2,15,6,7,58,38,20,51
Melbourne C,2468,3,14,5,10,44,34,10,47
Melbourne V,2468,4,13,5,11,45,41,4,44
Adelaide Utd,2468,5,11,6,11,37,40,-3,39
Brisbane,2468,6,10,5,13,33,42,-9,35
Western Sydn,2468,7,8,9,10,38,47,-9,33
Perth Glory,2468,8,10,2,15,37,50,-13,32
Wellington P,2468,9,5,6,16,31,55,-24,21
CC Mariners,2468,10,4,8,15,28,49,-21,20
Sydney FC,2469,1,21,4,3,66,23,43,67
N'castle Jet,2469,2,15,6,7,59,39,20,51
Melbourne C,2469,3,14,5,10,45,35,10,47
Melbourne V,2469,4,13,5,11,46,40,6,44
Adelaide Utd,2469,5,11,6,11,37,40,-3,39
Brisbane,2469,6,10,5,13,33,42,-9,35
Western Sydn,2469,7,8,9,10,38,47,-9,33
Perth Glory,2469,8,10,2,15,37,50,-13,32
Wellington P,2469,9,5,6,16,31,55,-24,21
CC Mariners,2469,10,4,8,15,28,49,-21,20
Sydney FC,2470,1,21,4,3,68,22,46,67
N'castle Jet,2470,2,16,5,7,60,38,22,53
Melbourne C,2470,3,14,4,11,44,36,8,46
Melbourne V,2470,4,13,5,11,45,42,3,44
Adelaide Utd,2470,5,11,6,11,37,40,-3,39
Brisbane,2470,6,10,5,13,33,42,-9,35
Western Sydn,2470,7,8,9,10,38,47,-9,33
Perth Glory,2470,8,10,2,15,37,50,-13,32
Wellington P,2470,9,5,6,16,31,55,-24,21
CC Mariners,2470,10,4,8,15,28,49,-21,20
Sydney FC,2471,1,21,4,3,66,23,43,67
N'castle Jet,2471,2,15,5,8,58,39,19,50
Melbourne C,2471,3,15,4,10,45,34,11,49
Melbourne V,2471,4,13,5,11,46,40,6,44
Adelaide Utd,2471,5,11,6,11,37,40,-3,39
Brisbane,2471,6,10,5,13,33,42,-9,35
Western Sydn,2471,7,8,9,10,38,47,-9,33
Perth Glory,2471,8,10,2,15,37,50,-13,32
Wellington P,2471,9,5,6,16,31,55,-24,21
CC Mariners,2471,10,4,8,15,28,49,-21,20
Sydney FC,2472,1,21,4,3,68,22,46,67
N'castle Jet,2472,2,16,5,7,59,38,21,53
Melbourne C,2472,3,14,4,11,44,35,9,46
Melbourne V,2472,4,13,5,11,45,42,3,44
Adelaide Utd,2472,5,11,6,11,37,40,-3,39
Brisbane,2472,6,10,5,13,33,42,-9,35
Western Sydn,2472,7,8,9,10,38,47,-9,33
Perth Glory,2472,8,10,2,15,37,50,-13,32
Wellington P,2472,9,5,6,16,31,55,-24,21
CC Mariners,2472,10,4,8,15,28,49,-21,20
Sydney FC,2473,1,20,4,4,64,23,41,64
N'castle Jet,2473,2,16,5,7,61,38,23,53
Melbourne V,2473,3,14,5,10,46,38,8,47
Melbourne C,2473,4,14,4,11,44,37,7,46
Adelaide Utd,2473,5,11,6,11,37,40,-3,39
Brisbane,2473,6,10,5,13,33,42,-9,35
Western Sydn,2473,7,8,9,10,38,47,-9,33
Perth Glory,2473,8,10,2,15,37,50,-13,32
Wellington P,2473,9,5,6,16,31,55,-24,21
CC Mariners,2473,10,4,8,15,28,49,-21,20
Sydney FC,2474,1,20,4,4,64,24,40,64
N'castle Jet,2474,2,15,6,7,57,37,20,51
Melbourne C,2474,3,14,5,10,43,33,10,47
Melbourne V,2474,4,14,5,10,47,38,9,47
Adelaide Utd,2474,5,11,6,11,37,40,-3,39
Brisbane,2474,6,10,5,13,33,42,-9,35
Western Sydn,2474,7,8,9,10,38,47,-9,33
Perth Glory,2474,8,10,2,15,37,50,-13,32
Wellington P,2474,9,5,6,16,31,55,-24,21
CC Mariners,2474,10,4,8,15,28,49,-21,20
Sydney FC,2475,1,21,4,3,68,22,46,67
N'castle Jet,2475,2,15,6,7,58,38,20,51
Melbourne C,2475,3,14,5,10,44,34,10,47
Melbourne V,2475,4,13,5,11,45,42,3,44
Adelaide Utd,2475,5,11,6,11,37,40,-3,39
Brisbane,2475,6,10,5,13,33,42,-9,35
Western Sydn,2475,7,8,9,10,38,47,-9,33
Perth Glory,2475,8,10,2,15,37,50,-13,32
Wellington P,2475,9,5,6,16,31,55,-24,21
CC Mariners,2475,10,4,8,15,28,49,-21,20
Sydney FC,2476,1,21,4,3,65,22,43,67
N'castle Jet,2476,2,15,6,7,59,39,20,51
Melbourne C,2476,3,14,5,10,45,35,10,47
Melbourne V,2476,4,13,5,11,45,39,6,44
Adelaide Utd,2476,5,11,6,11,37,40,-3,39
Brisbane,2476,6,10,5,13,33,42,-9,35
Western Sydn,2476,7,8,9,10,38,47,-9,33
Perth Glory,2476,8,10,2,15,37,50,-13,32
Wellington P,2476,9,5,6,16,31,55,-24,21
CC Mariners,2476,10,4,8,15,28,49,-21,20
Sydney FC,2477,1,20,4,4,64,24,40,64
N'castle Jet,2477,2,16,5,7,59,38,21,53
Melbourne V,2477,3,14,5,10,47,38,9,47
Melbourne C,2477,4,14,4,11,44,35,9,46
Adelaide Utd,2477,5,11,6,11,37,40,-3,39
Brisbane,2477,6,10,5,13,33,42,-9,35
Western Sydn,2477,7,8,9,10,38,47,-9,33
Perth Glory,2477,8,10,2,15,37,50,-13,32
Wellington P,2477,9,5,6,16,31,55,-24,21
CC Mariners,2477,10,4,8,15,28,49,-21,20
Sydney FC,2478,1,21,4,3,66,22,44,67
N'castle Jet,2478,2,16,5,7,62,39,23,53
Melbourne C,2478,3,14,4,11,45,38,7,46
Melbourne V,2478,4,13,5,11,45,40,5,44
Adelaide Utd,2478,5,11,6,11,37,40,-3,39
Brisbane,2478,6,10,5,13,33,42,-9,35
Western Sydn,2478,7,8,9,10,38,47,-9,33
Perth Glory,2478,8,10,2,15,37,50,-13,32
Wellington P,2478,9,5,6,16,31,55,-24,21
CC Mariners,2478,10,4,8,15,28,49,-21,20
Sydney FC,2479,1,21,4,3,68,24,44,67
N'castle Jet,2479,2,16,5,7,58,37,21,53
Melbourne C,2479,3,14,4,11,43,34,9,46
Melbourne V,2479,4,13,5,11,47,42,5,44
Adelaide Utd,2479,5,11,6,11,37,40,-3,39
Brisbane,2479,6,10,5,13,33,42,-9,35
Western Sydn,2479,7,8,9,10,38,47,-9,33
Perth Glory,2479,8,10,2,15,37,50,-13,32
Wellington P,2479,9,5,6,16,31,55,-24,21
CC Mariners,2479,10,4,8,15,28,49,-21,20
Sydney FC,2480,1,20,5,3,65,23,42,65
N'castle Jet,2480,2,16,5,7,60,37,23,53
Melbourne C,2480,3,14,4,11,43,36,7,46
Melbourne V,2480,4,13,6,10,46,39,7,45
Adelaide Utd,2480,5,11,6,11,37,40,-3,39
Brisbane,2480,6,10,5,13,33,42,-9,35
Western Sydn,2480,7,8,9,10,38,47,-9,33
Perth Glory,2480,8,10,2,15,37,50,-13,32
Wellington P,2480,9,5,6,16,31,55,-24,21
CC Mariners,2480,10,4,8,15,28,49,-21,20
Sydney FC,2481,1,21,4,3,66,22,44,67
N'castle Jet,2481,2,15,5,8,58,41,17,50
Melbourne C,2481,3,15,4,10,47,34,13,49
Melbourne V,2481,4,13,5,11,45,40,5,44
Adelaide Utd,2481,5,11,6,11,37,40,-3,39
Brisbane,2481,6,10,5,13,33,42,-9,35
Western Sydn,2481,7,8,9,10,38,47,-9,33
Perth Glory,2481,8,10,2,15,37,50,-13,32
Wellington P,2481,9,5,6,16,31,55,-24,21
CC Mariners,2481,10,4,8,15,28,49,-21,20
Sydney FC,2482,1,20,4,4,64,23,41,64
N'castle Jet,2482,2,15,6,7,61,41,20,51
Melbourne C,2482,3,14,5,10,47,37,10,47
Melbourne V,2482,4,14,5,10,46,38,8,47
Adelaide Utd,2482,5,11,6,11,37,40,-3,39
Brisbane,2482,6,10,5,13,33,42,-9,35
Western Sydn,2482,7,8,9,10,38,47,-9,33
Perth Glory,2482,8,10,2,15,37,50,-13,32
Wellington P,2482,9,5,6,16,31,55,-24,21
CC Mariners,2482,10,4,8,15,28,49,-21,20
Sydney FC,2483,1,20,5,3,66,24,42,65
N'castle Jet,2483,2,16,5,7,59,38,21,53
Melbourne C,2483,3,14,4,11,44,35,9,46
Melbourne V,2483,4,13,6,10,47,40,7,45
Adelaide Utd,2483,5,11,6,11,37,40,-3,39
Brisbane,2483,6,10,5,13,33,42,-9,35
Western Sydn,2483,7,8,9,10,38,47,-9,33
Perth Glory,2483,8,10,2,15,37,50,-13,32
Wellington P,2483,9,5,6,16,31,55,-24,21
CC Mariners,2483,10,4,8,15,28,49,-21,20
Sydney FC,2484,1,20,5,3,64,22,42,65
N'castle Jet,2484,2,15,5,8,59,40,19,50
Melbourne C,2484,3,15,4,10,46,35,11,49
Melbourne V,2484,4,13,6,10,45,38,7,45
Adelaide Utd,2484,5,11,6,11,37,40,-3,39
Brisbane,2484,6,10,5,13,33,42,-9,35
Western Sydn,2484,7,8,9,10,38,47,-9,33
Perth Glory,2484,8,10,2,15,37,50,-13,32
Wellington P,2484,9,5,6,16,31,55,-24,21
CC Mariners,2484,10,4,8,15,28,49,-21,20
Sydney FC,2485,1,20,5,3,65,23,42,65
N'castle Jet,2485,2,15,6,7,58,38,20,51
Melbourne C,2485,3,14,5,10,44,34,10,47
Melbourne V,2485,4,13,6,10,46,39,7,45
Adelaide Utd,2485,5,11,6,11,37,40,-3,39
Brisbane,2485,6,10,5,13,33,42,-9,35
Western Sydn,2485,7,8,9,10,38,47,-9,33
Perth Glory,2485,8,10,2,15,37,50,-13,32
Wellington P,2485,9,5,6,16,31,55,-24,21
CC Mariners,2485,10,4,8,15,28,49,-21,20
Sydney FC,2486,1,21,4,3,66,23,43,67
N'castle Jet,2486,2,16,5,7,58,37,21,53
Melbourne C,2486,3,14,4,11,43,34,9,46
Melbourne V,2486,4,13,5,11,46,40,6,44
Adelaide Utd,2486,5,11,6,11,37,40,-3,39
Brisbane,2486,6,10,5,13,33,42,-9,35
Western Sydn,2486,7,8,9,10,38,47,-9,33
Perth Glory,2486,8,10,2,15,37,50,-13,32
Wellington P,2486,9,5,6,16,31,55,-24,21
CC Mariners,2486,10,4,8,15,28,49,-21,20
Sydney FC,2487,1,20,5,3,66,24,42,65
N'castle Jet,2487,2,16,5,7,60,38,22,53
Melbourne C,2487,3,14,4,11,44,36,8,46
Melbourne V,2487,4,13,6,10,47,40,7,45
Adelaide Utd,2487,5,11,6,11,37,40,-3,39
Brisbane,2487,6,10,5,13,33,42,-9,35
Western Sydn,2487,7,8,9,10,38,47,-9,33
Perth Glory,2487,8,10,2,15,37,50,-13,32
Wellington P,2487,9,5,6,16,31,55,-24,21
CC Mariners,2487,10,4,8,15,28,49,-21,20
Sydney FC,2488,1,20,5,3,66,24,42,65
N'castle Jet,2488,2,16,5,7,59,38,21,53
Melbourne C,2488,3,14,4,11,44,35,9,46
Melbourne V,2488,4,13,6,10,47,40,7,45
Adelaide Utd,2488,5,11,6,11,37,40,-3,39
Brisbane,2488,6,10,5,13,33,42,-9,35
Western Sydn,2488,7,8,9,10,38,47,-9,33
Perth Glory,2488,8,10,2,15,37,50,-13,32
Wellington P,2488,9,5,6,16,31,55,-24,21
CC Mariners,2488,10,4,8,15,28,49,-21,20
Sydney FC,2489,1,20,4,4,64,23,41,64
N'castle Jet,2489,2,15,5,8,59,40,19,50
Melbourne C,2489,3,15,4,10,46,35,11,49
Melbourne V,2489,4,14,5,10,46,38,8,47
Adelaide Utd,2489,5,11,6,11,37,40,-3,39
Brisbane,2489,6,10,5,13,33,42,-9,35
Western Sydn,2489,7,8,9,10,38,47,-9,33
Perth Glory,2489,8,10,2,15,37,50,-13,32
Wellington P,2489,9,5,6,16,31,55,-24,21
CC Mariners,2489,10,4,8,15,28,49,-21,20
Sydney FC,2490,1,20,5,3,66,24,42,65
N'castle Jet,2490,2,15,5,8,58,40,18,50
Melbourne C,2490,3,15,4,10,46,34,12,49
Melbourne V,2490,4,13,6,10,47,40,7,45
Adelaide Utd,2490,5,11,6,11,37,40,-3,39
Brisbane,2490,6,10,5,13,33,42,-9,35
Western Sydn,2490,7,8,9,10,38,47,-9,33
Perth Glory,2490,8,10,2,15,37,50,-13,32
Wellington P,2490,9,5,6,16,31,55,-24,21
CC Mariners,2490,10,4,8,15,28,49,-21,20
Sydney FC,2491,1,21,4,3,66,22,44,67
N'castle Jet,2491,2,16,5,7,59,38,21,53
Melbourne C,2491,3,14,4,11,44,35,9,46
Melbourne V,2491,4,13,5,11,45,40,5,44
Adelaide Utd,2491,5,11,6,11,37,40,-3,39
Brisbane,2491,6,10,5,13,33,42,-9,35
Western Sydn,2491,7,8,9,10,38,47,-9,33
Perth Glory,2491,8,10,2,15,37,50,-13,32
Wellington P,2491,9,5,6,16,31,55,-24,21
CC Mariners,2491,10,4,8,15,28,49,-21,20
Sydney FC,2492,1,21,4,3,67,23,44,67
N'castle Jet,2492,2,16,5,7,59,37,22,53
Melbourne C,2492,3,14,4,11,43,35,8,46
Melbourne V,2492,4,13,5,11,46,41,5,44
Adelaide Utd,2492,5,11,6,11,37,40,-3,39
Brisbane,2492,6,10,5,13,33,42,-9,35
Western Sydn,2492,7,8,9,10,38,47,-9,33
Perth Glory,2492,8,10,2,15,37,50,-13,32
Wellington P,2492,9,5,6,16,31,55,-24,21
CC Mariners,2492,10,4,8,15,28,49,-21,20
Sydney FC,2493,1,21,4,3,66,22,44,67
N'castle Jet,2493,2,15,6,7,59,39,20,51
Melbourne C,2493,3,14,5,10,45,35,10,47
Melbourne V,2493,4,13,5,11,45,40,5,44
Adelaide Utd,2493,5,11,6,11,37,40,-3,39
Brisbane,2493,6,10,5,13,33,42,-9,35
Western Sydn,2493,7,8,9,10,38,47,-9,33
Perth Glory,2493,8,10,2,15,37,50,-13,32
Wellington P,2493,9,5,6,16,31,55,-24,21
CC Mariners,2493,10,4,8,15,28,49,-21,20
Sydney FC,2494,1,20,4,4,66,25,41,64
N'castle Jet,2494,2,15,6,7,58,38,20,51
Melbourne C,2494,3,14,5,10,44,34,10,47
Melbourne V,2494,4,14,5,10,48,40,8,47
Adelaide Utd,2494,5,11,6,11,37,40,-3,39
Brisbane,2494,6,10,5,13,33,42,-9,35
Western Sydn,2494,7,8,9,10,38,47,-9,33
Perth Glory,2494,8,10,2,15,37,50,-13,32
Wellington P,2494,9,5,6,16,31,55,-24,21
CC Mariners,2494,10,4,8,15,28,49,-21,20
Sydney FC,2495,1,21,4,3,67,22,45,67
N'castle Jet,2495,2,15,6,7,58,38,20,51
Melbourne C,2495,3,14,5,10,44,34,10,47
Melbourne V,2495,4,13,5,11,45,41,4,44
Adelaide Utd,2495,5,11,6,11,37,40,-3,39
Brisbane,2495,6,10,5,13,33,42,-9,35
Western Sydn,2495,7,8,9,10,38,47,-9,33
Perth Glory,2495,8,10,2,15,37,50,-13,32
Wellington P,2495,9,5,6,16,31,55,-24,21
CC Mariners,2495,10,4,8,15,28,49,-21,20
Sydney FC,2496,1,21,4,3,66,22,44,67
N'castle Jet,2496,2,16,5,7,59,37,22,53
Melbourne C,2496,3,14,4,11,43,35,8,46
Melbourne V,2496,4,13,5,11,45,40,5,44
Adelaide Utd,2496,5,11,6,11,37,40,-3,39
Brisbane,2496,6,10,5,13,33,42,-9,35
Western Sydn,2496,7,8,9,10,38,47,-9,33
Perth Glory,2496,8,10,2,15,37,50,-13,32
Wellington P,2496,9,5,6,16,31,55,-24,21
CC Mariners,2496,10,4,8,15,28,49,-21,20
Sydney FC,2497,1,21,4,3,67,22,45,67
N'castle Jet,2497,2,16,5,7,62,38,24,53
Melbourne C,2497,3,14,4,11,44,38,6,46
Melbourne V,2497,4,13,5,11,45,41,4,44
Adelaide Utd,2497,5,11,6,11,37,40,-3,39
Brisbane,2497,6,10,5,13,33,42,-9,35
Western Sydn,2497,7,8,9,10,38,47,-9,33
Perth Glory,2497,8,10,2,15,37,50,-13,32
Wellington P,2497,9,5,6,16,31,55,-24,21
CC Mariners,2497,10,4,8,15,28,49,-21,20
Sydney FC,2498,1,21,4,3,66,22,44,67
N'castle Jet,2498,2,15,5,8,57,38,19,50
Melbourne C,2498,3,15,4,10,44,33,11,49
Melbourne V,2498,4,13,5,11,45,40,5,44
Adelaide Utd,2498,5,11,6,11,37,40,-3,39
Brisbane,2498,6,10,5,13,33,42,-9,35
Western Sydn,2498,7,8,9,10,38,47,-9,33
Perth Glory,2498,8,10,2,15,37,50,-13,32
Wellington P,2498,9,5,6,16,31,55,-24,21
CC Mariners,2498,10,4,8,15,28,49,-21,20
Sydney FC,2499,1,21,4,3,65,22,43,67
N'castle Jet,2499,2,15,6,7,57,37,20,51
Melbourne C,2499,3,14,5,10,43,33,10,47
Melbourne V,2499,4,13,5,11,45,39,6,44
Adelaide Utd,2499,5,11,6,11,37,40,-3,39
Brisbane,2499,6,10,5,13,33,42,-9,35
Western Sydn,2499,7,8,9,10,38,47,-9,33
Perth Glory,2499,8,10,2,15,37,50,-13,32
Wellington P,2499,9,5,6,16,31,55,-24,21
CC Mariners,2499,10,4,8,15,28,49,-21,20
Sydney FC,2500,1,21,4,3,68,22,46,67
N'castle Jet,2500,2,16,5,7,58,37,21,53
Melbourne C,2500,3,14,4,11,43,34,9,46
Melbourne V,2500,4,13,5,11,45,42,3,44
Adelaide Utd,2500,5,11,6,11,37,40,-3,39
Brisbane,2500,6,10,5,13,33,42,-9,35
Western Sydn,2500,7,8,9,10,38,47,-9,33
Perth Glory,2500,8,10,2,15,37,50,-13,32
Wellington P,2500,9,5,6,16,31,55,-24,21
CC Mariners,2500,10,4,8,15,28,49,-21,20
Sydney FC,2501,1,21,4,3,67,24,43,67
N'castle Jet,2501,2,15,6,7,60,40,20,51
Melbourne C,2501,3,14,5,10,46,36,10,47
Melbourne V,2501,4,13,5,11,47,41,6,44
Adelaide Utd,2501,5,11,6,11,37,40,-3,39
Brisbane,2501,6,10,5,13,33,42,-9,35
Western Sydn,2501,7,8,9,10,38,47,-9,33
Perth Glory,2501,8,10,2,15,37,50,-13,32
Wellington P,2501,9,5,6,16,31,55,-24,21
CC Mariners,2501,10,4,8,15,28,49,-21,20
Sydney FC,2502,1,21,4,3,65,22,43,67
N'castle Jet,2502,2,15,6,7,59,39,20,51
Melbourne C,2502,3,14,5,10,45,35,10,47
Melbourne V,2502,4,13,5,11,45,39,6,44
Adelaide Utd,2502,5,11,6,11,37,40,-3,39
Brisbane,2502,6,10,5,13,33,42,-9,35
Western Sydn,2502,7,8,9,10,38,47,-9,33
Perth Glory,2502,8,10,2,15,37,50,-13,32
Wellington P,2502,9,5,6,16,31,55,-24,21
CC Mariners,2502,10,4,8,15,28,49,-21,20
Sydney FC,2503,1,21,4,3,66,23,43,67
N'castle Jet,2503,2,15,6,7,58,38,20,51
Melbourne C,2503,3,14,5,10,44,34,10,47
Melbourne V,2503,4,13,5,11,46,40,6,44
Adelaide Utd,2503,5,11,6,11,37,40,-3,39
Brisbane,2503,6,10,5,13,33,42,-9,35
Western Sydn,2503,7,8,9,10,38,47,-9,33
Perth Glory,2503,8,10,2,15,37,50,-13,32
Wellington P,2503,9,5,6,16,31,55,-24,21
CC Mariners,2503,10,4,8,15,28,49,-21,20
Sydney FC,2504,1,20,5,3,66,24,42,65
N'castle Jet,2504,2,15,6,7,57,37,20,51
Melbourne C,2504,3,14,5,10,43,33,10,47
Melbourne V,2504,4,13,6,10,47,40,7,45
Adelaide Utd,2504,5,11,6,11,37,40,-3,39
Brisbane,2504,6,10,5,13,33,42,-9,35
Western Sydn,2504,7,8,9,10,38,47,-9,33
Perth Glory,2504,8,10,2,15,37,50,-13,32
Wellington P,2504,9,5,6,16,31,55,-24,21
CC Mariners,2504,10,4,8,15,28,49,-21,20
Sydney FC,2505,1,20,5,3,67,25,42,65
N'castle Jet,2505,2,15,5,8,58,41,17,50
Melbourne C,2505,3,15,4,10,47,34,13,49
Melbourne V,2505,4,13,6,10,48,41,7,45
Adelaide Utd,2505,5,11,6,11,37,40,-3,39
Brisbane,2505,6,10,5,13,33,42,-9,35
Western Sydn,2505,7,8,9,10,38,47,-9,33
Perth Glory,2505,8,10,2,15,37,50,-13,32
Wellington P,2505,9,5,6,16,31,55,-24,21
CC Mariners,2505,10,4,8,15,28,49,-21,20
Sydney FC,2506,1,21,4,3,66,22,44,67
N'castle Jet,2506,2,16,5,7,61,38,23,53
Melbourne C,2506,3,14,4,11,44,37,7,46
Melbourne V,2506,4,13,5,11,45,40,5,44
Adelaide Utd,2506,5,11,6,11,37,40,-3,39
Brisbane,2506,6,10,5,13,33,42,-9,35
Western Sydn,2506,7,8,9,10,38,47,-9,33
Perth Glory,2506,8,10,2,15,37,50,-13,32
Wellington P,2506,9,5,6,16,31,55,-24,21
CC Mariners,2506,10,4,8,15,28,49,-21,20
Sydney FC,2507,1,20,4,4,66,25,41,64
N'castle Jet,2507,2,16,5,7,58,37,21,53
Melbourne V,2507,3,14,5,10,48,40,8,47
Melbourne C,2507,4,14,4,11,43,34,9,46
Adelaide Utd,2507,5,11,6,11,37,40,-3,39
Brisbane,2507,6,10,5,13,33,42,-9,35
Western Sydn,2507,7,8,9,10,38,47,-9,33
Perth Glory,2507,8,10,2,15,37,50,-13,32
Wellington P,2507,9,5,6,16,31,55,-24,21
CC Mariners,2507,10,4,8,15,28,49,-21,20
Sydney FC,2508,1,20,4,4,64,24,40,64
N'castle Jet,2508,2,16,5,7,58,37,21,53
Melbourne V,2508,3,14,5,10,47,38,9,47
Melbourne C,2508,4,14,4,11,43,34,9,46
Adelaide Utd,2508,5,11,6,11,37,40,-3,39
Brisbane,2508,6,10,5,13,33,42,-9,35
Western Sydn,2508,7,8,9,10,38,47,-9,33
Perth Glory,2508,8,10,2,15,37,50,-13,32
Wellington P,2508,9,5,6,16,31,55,-24,21
CC Mariners,2508,10,4,8,15,28,49,-21,20
Sydney FC,2509,1,21,4,3,67,22,45,67
N'castle Jet,2509,2,15,6,7,58,38,20,51
Melbourne C,2509,3,14,5,10,44,34,10,47
Melbourne V,2509,4,13,5,11,45,41,4,44
Adelaide Utd,2509,5,11,6,11,37,40,-3,39
Brisbane,2509,6,10,5,13,33,42,-9,35
Western Sydn,2509,7,8,9,10,38,47,-9,33
Perth Glory,2509,8,10,2,15,37,50,-13,32
Wellington P,2509,9,5,6,16,31,55,-24,21
CC Mariners,2509,10,4,8,15,28,49,-21,20
Sydney FC,2510,1,21,4,3,66,23,43,67
N'castle Jet,2510,2,15,5,8,59,42,17,50
Melbourne C,2510,3,15,4,10,48,35,13,49
Melbourne V,2510,4,13,5,11,46,40,6,44
Adelaide Utd,2510,5,11,6,11,37,40,-3,39
Brisbane,2510,6,10,5,13,33,42,-9,35
Western Sydn,2510,7,8,9,10,38,47,-9,33
Perth Glory,2510,8,10,2,15,37,50,-13,32
Wellington P,2510,9,5,6,16,31,55,-24,21
CC Mariners,2510,10,4,8,15,28,49,-21,20
Sydney FC,2511,1,21,4,3,71,22,49,67
N'castle Jet,2511,2,16,5,7,59,38,21,53
Melbourne C,2511,3,14,4,11,44,35,9,46
Melbourne V,2511,4,13,5,11,45,45,0,44
Adelaide Utd,2511,5,11,6,11,37,40,-3,39
Brisbane,2511,6,10,5,13,33,42,-9,35
